draw_id,scenario,mean_cases,mean_deaths,mean_doses,comparator_mean_deaths,deaths_averted_pct
25,ring1_vax_base_ops,3737.18,1679.2,3020.96,1869.12,10.160931347372019
25,ring1_vax_enh_ops,338.28,149.98,3164.54,1869.12,91.97590309878446
25,comm_base_20,1449.8,637.76,20000.0,1216.3,47.56556770533586
25,comm_base_40,881.94,370.74,40000.0,1216.3,69.51903313327304
25,comm_base_60,574.88,230.14,60000.0,1216.3,81.07868124640302
25,comm_base_80,420.6,157.7,80000.0,1216.3,87.03444873797582
28,no_vax_base_ops,1758.22,796.46,0.0,796.46,0.0
28,vax_base_ops,1383.1,608.38,7099.18,796.46,23.614494136554256
28,no_vax_enh_ops,275.56,125.98,0.0,796.46,84.1825075961128
28,vax_enh_ops,240.26,107.6,8107.8,796.46,86.49021922004871
28,incremental_ring_vax,240.26,107.6,8107.8,125.98,14.589617399587242
28,no_vax_ring1_base_ops,2425.84,1101.42,0.0,796.46,-38.28943073098461
28,no_vax_ring1_enh_ops,322.18,147.98,0.0,1101.42,86.56461658586188
28,ring1_vax_base_ops,2167.26,967.66,2657.06,1101.42,12.144322783316092
28,ring1_vax_enh_ops,265.92,116.6,2848.06,1101.42,89.41366599480669
28,comm_base_20,998.24,438.3,20000.0,796.46,44.968987770886166
28,comm_base_40,621.78,262.22,40000.0,796.46,67.07681490595887
28,comm_base_60,384.36,155.94,60000.0,796.46,80.42086231574717
28,comm_base_80,269.36,103.22,80000.0,796.46,87.04015267558948
30,no_vax_base_ops,1295.9,589.0,0.0,589.0,0.0
30,vax_base_ops,1106.0,489.44,6830.54,589.0,16.903225806451612
30,no_vax_enh_ops,300.9,137.26,0.0,589.0,76.69609507640068
30,vax_enh_ops,265.66,118.58,7975.76,589.0,79.86757215619694
30,incremental_ring_vax,265.66,118.58,7975.76,137.26,13.609208800815965
30,no_vax_ring1_base_ops,1579.46,719.6,0.0,589.0,-22.173174872665538
30,no_vax_ring1_enh_ops,377.94,172.68,0.0,719.6,76.00333518621457
30,ring1_vax_base_ops,1495.84,674.8,1654.74,719.6,6.22568093385215
30,ring1_vax_enh_ops,321.58,140.76,3071.66,719.6,80.4391328515842
30,comm_base_20,825.18,364.14,20000.0,589.0,38.17657045840407
30,comm_base_40,537.06,228.76,40000.0,589.0,61.16129032258065
30,comm_base_60,364.54,148.34,60000.0,589.0,74.81494057724957
30,comm_base_80,273.34,104.38,80000.0,589.0,82.27843803056027
26,no_vax_base_ops,2024.82,919.04,0.0,919.04,0.0
26,vax_base_ops,1673.74,739.9,7295.98,919.04,19.4920786908078
