strategy,replicate_id,simulation_seed,extinct_before_day90,extinction_time,total_deaths,total_infected,total_vaccines
comm_base_40,371,2026073371,0,nan,469,1087,40000
comm_base_60,371,2026073371,0,nan,289,717,60000
no_vax_base_ops,372,2026073372,0,nan,1359,2914,0
no_vax_enh_ops,372,2026073372,0,nan,157,365,0
comm_base_40,372,2026073372,0,nan,438,1029,40000
comm_base_60,372,2026073372,0,nan,246,616,60000
no_vax_base_ops,373,2026073373,0,nan,743,1650,0
no_vax_enh_ops,373,2026073373,0,nan,169,349,0
comm_base_40,373,2026073373,0,nan,229,538,40000
comm_base_60,373,2026073373,0,nan,167,407,60000
no_vax_base_ops,376,2026073376,0,nan,1100,2408,0
no_vax_enh_ops,376,2026073376,0,nan,153,346,0
comm_base_40,376,2026073376,0,nan,235,577,40000
comm_base_60,376,2026073376,0,nan,169,439,60000
no_vax_base_ops,374,2026073374,0,nan,1315,2866,0
no_vax_enh_ops,374,2026073374,0,nan,159,323,0
comm_base_40,374,2026073374,0,nan,431,984,40000
comm_base_60,374,2026073374,0,nan,210,474,60000
no_vax_base_ops,377,2026073377,0,nan,1377,3065,0
no_vax_enh_ops,377,2026073377,0,nan,249,559,0
comm_base_40,377,2026073377,0,nan,440,1067,40000
comm_base_60,377,2026073377,0,nan,263,656,60000
no_vax_base_ops,375,2026073375,0,nan,1382,3080,0
no_vax_enh_ops,375,2026073375,0,nan,182,428,0
comm_base_40,375,2026073375,0,nan,387,985,40000
comm_base_60,375,2026073375,0,nan,263,685,60000
no_vax_base_ops,378,2026073378,0,nan,1124,2463,0
no_vax_enh_ops,378,2026073378,0,nan,128,294,0
comm_base_40,378,2026073378,0,nan,326,797,40000
comm_base_60,378,2026073378,0,nan,205,520,60000
no_vax_base_ops,379,2026073379,0,nan,1092,2271,0
no_vax_enh_ops,379,2026073379,0,nan,118,247,0
comm_base_40,379,2026073379,0,nan,367,801,40000
comm_base_60,379,2026073379,0,nan,252,558,60000
no_vax_base_ops,380,2026073380,0,nan,653,1413,0
no_vax_enh_ops,380,2026073380,0,nan,182,389,0
comm_base_40,380,2026073380,0,nan,208,492,40000
comm_base_60,380,2026073380,0,nan,177,443,60000
no_vax_base_ops,381,2026073381,0,nan,859,1936,0
no_vax_enh_ops,381,2026073381,0,nan,119,254,0
comm_base_40,381,2026073381,0,nan,231,583,40000
comm_base_60,381,2026073381,0,nan,141,335,60000
no_vax_base_ops,382,2026073382,0,nan,1081,2348,0
no_vax_enh_ops,382,2026073382,0,nan,132,292,0
comm_base_40,382,2026073382,0,nan,317,757,40000
comm_base_60,382,2026073382,0,nan,215,523,60000
no_vax_base_ops,383,2026073383,0,nan,1396,3059,0
no_vax_enh_ops,383,2026073383,0,nan,183,401,0
comm_base_40,383,2026073383,0,nan,400,956,40000
comm_base_60,383,2026073383,0,nan,254,627,60000
no_vax_base_ops,385,2026073385,0,nan,1430,3091,0
no_vax_enh_ops,385,2026073385,0,nan,205,437,0
comm_base_40,385,2026073385,0,nan,395,908,40000
comm_base_60,385,2026073385,0,nan,215,499,60000
no_vax_base_ops,384,2026073384,0,nan,955,2079,0
no_vax_enh_ops,384,2026073384,0,nan,148,314,0
comm_base_40,384,2026073384,0,nan,346,810,40000
comm_base_60,384,2026073384,0,nan,238,569,60000
no_vax_base_ops,386,2026073386,0,nan,822,1863,0
no_vax_enh_ops,386,2026073386,0,nan,136,311,0
comm_base_40,386,2026073386,0,nan,239,572,40000
comm_base_60,386,2026073386,0,nan,189,478,60000
no_vax_base_ops,387,2026073387,0,nan,739,1666,0
no_vax_enh_ops,387,2026073387,0,nan,110,266,0
comm_base_40,387,2026073387,0,nan,260,642,40000
comm_base_60,387,2026073387,0,nan,148,359,60000
no_vax_base_ops,389,2026073389,0,nan,1335,2914,0
no_vax_enh_ops,389,2026073389,1,84.94059586596654,163,371,0
comm_base_40,389,2026073389,0,nan,401,949,40000
comm_base_60,389,2026073389,0,nan,209,539,60000
no_vax_base_ops,388,2026073388,0,nan,1086,2447,0
no_vax_enh_ops,388,2026073388,1,80.61321828619235,143,298,0
comm_base_40,388,2026073388,0,nan,380,912,40000
comm_base_60,388,2026073388,0,nan,246,614,60000
no_vax_base_ops,390,2026073390,0,nan,1217,2668,0
no_vax_enh_ops,390,2026073390,0,nan,242,521,0
comm_base_40,390,2026073390,0,nan,410,996,40000
comm_base_60,390,2026073390,0,nan,286,685,60000
no_vax_base_ops,392,2026073392,0,nan,1097,2412,0
no_vax_enh_ops,392,2026073392,0,nan,148,355,0
comm_base_40,392,2026073392,0,nan,407,975,40000
comm_base_60,392,2026073392,0,nan,211,582,60000
no_vax_base_ops,393,2026073393,0,nan,903,2033,0
no_vax_enh_ops,393,2026073393,0,nan,141,324,0
comm_base_40,393,2026073393,0,nan,330,811,40000
comm_base_60,393,2026073393,0,nan,152,408,60000
no_vax_base_ops,391,2026073391,0,nan,1409,3078,0
no_vax_enh_ops,391,2026073391,0,nan,171,371,0
comm_base_40,391,2026073391,0,nan,381,896,40000
comm_base_60,391,2026073391,0,nan,223,552,60000
no_vax_base_ops,394,2026073394,0,nan,1422,3111,0
no_vax_enh_ops,394,2026073394,0,nan,198,436,0
comm_base_40,394,2026073394,0,nan,400,956,40000
comm_base_60,394,2026073394,0,nan,261,637,60000
no_vax_base_ops,395,2026073395,0,nan,1163,2516,0
no_vax_enh_ops,395,2026073395,0,nan,153,328,0
comm_base_40,395,2026073395,0,nan,367,835,40000
comm_base_60,395,2026073395,0,nan,220,511,60000
no_vax_base_ops,396,2026073396,0,nan,1581,3441,0
no_vax_enh_ops,396,2026073396,0,nan,194,430,0
comm_base_40,396,2026073396,0,nan,451,1099,40000
comm_base_60,396,2026073396,0,nan,252,651,60000
no_vax_base_ops,397,2026073397,0,nan,1464,3121,0
no_vax_enh_ops,397,2026073397,0,nan,211,421,0
comm_base_40,397,2026073397,0,nan,470,1038,40000
comm_base_60,397,2026073397,0,nan,260,616,60000
no_vax_base_ops,398,2026073398,0,nan,1169,2499,0
no_vax_enh_ops,398,2026073398,0,nan,177,363,0
comm_base_40,398,2026073398,0,nan,464,1019,40000
comm_base_60,398,2026073398,0,nan,244,570,60000
no_vax_base_ops,399,2026073399,0,nan,979,2173,0
no_vax_enh_ops,399,2026073399,0,nan,128,306,0
comm_base_40,399,2026073399,0,nan,340,836,40000
comm_base_60,399,2026073399,0,nan,210,544,60000
no_vax_base_ops,401,2026073401,0,nan,893,1892,0
no_vax_enh_ops,401,2026073401,0,nan,224,494,0
comm_base_40,401,2026073401,0,nan,309,710,40000
comm_base_60,401,2026073401,0,nan,181,471,60000
no_vax_base_ops,400,2026073400,0,nan,1593,3409,0
no_vax_enh_ops,400,2026073400,0,nan,188,418,0
comm_base_40,400,2026073400,0,nan,372,861,40000
comm_base_60,400,2026073400,0,nan,302,765,60000
no_vax_base_ops,402,2026073402,0,nan,1067,2389,0
no_vax_enh_ops,402,2026073402,0,nan,142,341,0
comm_base_40,402,2026073402,0,nan,377,910,40000
comm_base_60,402,2026073402,0,nan,238,599,60000
no_vax_base_ops,403,2026073403,0,nan,861,1856,0
no_vax_enh_ops,403,2026073403,0,nan,145,322,0
comm_base_40,403,2026073403,0,nan,258,604,40000
comm_base_60,403,2026073403,0,nan,139,355,60000
no_vax_base_ops,404,2026073404,0,nan,833,1855,0
no_vax_enh_ops,404,2026073404,0,nan,170,406,0
comm_base_40,404,2026073404,0,nan,280,716,40000
comm_base_60,404,2026073404,0,nan,178,497,60000
no_vax_base_ops,405,2026073405,0,nan,1221,2679,0
no_vax_enh_ops,405,2026073405,0,nan,133,328,0
comm_base_40,405,2026073405,0,nan,335,836,40000
comm_base_60,405,2026073405,0,nan,234,639,60000
no_vax_base_ops,407,2026073407,0,nan,906,1818,0
no_vax_enh_ops,407,2026073407,0,nan,207,407,0
comm_base_40,407,2026073407,0,nan,381,789,40000
comm_base_60,407,2026073407,0,nan,198,431,60000
no_vax_base_ops,409,2026073409,0,nan,1081,2484,0
no_vax_enh_ops,409,2026073409,0,nan,209,475,0
comm_base_40,409,2026073409,0,nan,340,860,40000
comm_base_60,409,2026073409,0,nan,234,631,60000
no_vax_base_ops,406,2026073406,0,nan,1159,2523,0
no_vax_enh_ops,406,2026073406,0,nan,181,403,0
comm_base_40,406,2026073406,0,nan,431,1022,40000
comm_base_60,406,2026073406,0,nan,222,547,60000
no_vax_base_ops,408,2026073408,0,nan,1621,3524,0
no_vax_enh_ops,408,2026073408,0,nan,168,379,0
comm_base_40,408,2026073408,0,nan,416,928,40000
comm_base_60,408,2026073408,0,nan,257,598,60000
no_vax_base_ops,410,2026073410,0,nan,1029,2232,0
no_vax_enh_ops,410,2026073410,0,nan,179,373,0
comm_base_40,410,2026073410,0,nan,314,763,40000
comm_base_60,410,2026073410,0,nan,246,618,60000
no_vax_base_ops,411,2026073411,0,nan,1259,2802,0
no_vax_enh_ops,411,2026073411,0,nan,200,426,0
comm_base_40,411,2026073411,0,nan,429,1002,40000
comm_base_60,411,2026073411,0,nan,219,529,60000
no_vax_base_ops,412,2026073412,0,nan,1466,3214,0
no_vax_enh_ops,412,2026073412,0,nan,137,316,0
comm_base_40,412,2026073412,0,nan,418,987,40000
comm_base_60,412,2026073412,0,nan,305,767,60000
no_vax_base_ops,413,2026073413,0,nan,978,2119,0
no_vax_enh_ops,413,2026073413,0,nan,132,293,0
comm_base_40,413,2026073413,0,nan,271,636,40000
comm_base_60,413,2026073413,0,nan,209,532,60000
no_vax_base_ops,414,2026073414,0,nan,1258,2844,0
no_vax_enh_ops,414,2026073414,0,nan,165,395,0
comm_base_40,414,2026073414,0,nan,361,886,40000
comm_base_60,414,2026073414,0,nan,200,509,60000
no_vax_base_ops,415,2026073415,0,nan,935,2056,0
no_vax_enh_ops,415,2026073415,0,nan,123,265,0
comm_base_40,415,2026073415,0,nan,404,932,40000
comm_base_60,415,2026073415,0,nan,205,521,60000
no_vax_base_ops,417,2026073417,0,nan,894,1956,0
no_vax_enh_ops,417,2026073417,0,nan,164,307,0
comm_base_40,417,2026073417,0,nan,323,714,40000
comm_base_60,417,2026073417,0,nan,223,510,60000
no_vax_base_ops,418,2026073418,0,nan,1219,2658,0
no_vax_enh_ops,418,2026073418,0,nan,152,347,0
comm_base_40,418,2026073418,0,nan,358,849,40000
comm_base_60,418,2026073418,0,nan,168,423,60000
no_vax_base_ops,416,2026073416,0,nan,1302,2859,0
no_vax_enh_ops,416,2026073416,0,nan,166,377,0
comm_base_40,416,2026073416,0,nan,349,817,40000
comm_base_60,416,2026073416,0,nan,210,534,60000
no_vax_base_ops,419,2026073419,0,nan,1082,2346,0
no_vax_enh_ops,419,2026073419,0,nan,144,321,0
comm_base_40,419,2026073419,0,nan,425,1038,40000
comm_base_60,419,2026073419,0,nan,237,598,60000
no_vax_base_ops,421,2026073421,0,nan,966,2133,0
no_vax_enh_ops,421,2026073421,0,nan,170,328,0
comm_base_40,421,2026073421,0,nan,426,966,40000
comm_base_60,421,2026073421,0,nan,205,451,60000
no_vax_base_ops,420,2026073420,0,nan,1144,2532,0
no_vax_enh_ops,420,2026073420,0,nan,137,335,0
comm_base_40,420,2026073420,0,nan,335,830,40000
comm_base_60,420,2026073420,0,nan,199,503,60000
no_vax_base_ops,422,2026073422,0,nan,1085,2405,0
no_vax_enh_ops,422,2026073422,0,nan,131,267,0
comm_base_40,422,2026073422,0,nan,270,610,40000
comm_base_60,422,2026073422,0,nan,232,563,60000
no_vax_base_ops,423,2026073423,0,nan,1179,2546,0
no_vax_enh_ops,423,2026073423,0,nan,172,381,0
comm_base_40,423,2026073423,0,nan,467,1095,40000
comm_base_60,423,2026073423,0,nan,323,803,60000
no_vax_base_ops,425,2026073425,0,nan,839,1962,0
no_vax_enh_ops,425,2026073425,0,nan,110,253,0
comm_base_40,425,2026073425,0,nan,268,685,40000
comm_base_60,425,2026073425,0,nan,191,539,60000
no_vax_base_ops,424,2026073424,0,nan,1046,2345,0
no_vax_enh_ops,424,2026073424,0,nan,128,285,0
comm_base_40,424,2026073424,0,nan,305,731,40000
comm_base_60,424,2026073424,0,nan,234,561,60000
no_vax_base_ops,426,2026073426,0,nan,802,1770,0
no_vax_enh_ops,426,2026073426,0,nan,148,334,0
comm_base_40,426,2026073426,0,nan,263,663,40000
comm_base_60,426,2026073426,0,nan,152,381,60000
no_vax_base_ops,427,2026073427,0,nan,870,2021,0
no_vax_enh_ops,427,2026073427,0,nan,163,366,0
comm_base_40,427,2026073427,0,nan,265,626,40000
comm_base_60,427,2026073427,0,nan,196,501,60000
no_vax_base_ops,428,2026073428,0,nan,1046,2331,0
no_vax_enh_ops,428,2026073428,0,nan,207,472,0
comm_base_40,428,2026073428,0,nan,348,870,40000
comm_base_60,428,2026073428,0,nan,217,541,60000
no_vax_base_ops,429,2026073429,0,nan,1023,2202,0
no_vax_enh_ops,429,2026073429,0,nan,175,385,0
comm_base_40,429,2026073429,0,nan,263,632,40000
comm_base_60,429,2026073429,0,nan,187,471,60000
no_vax_base_ops,430,2026073430,0,nan,1459,3264,0
no_vax_enh_ops,430,2026073430,0,nan,140,348,0
comm_base_40,430,2026073430,0,nan,395,971,40000
comm_base_60,430,2026073430,0,nan,243,649,60000
no_vax_base_ops,432,2026073432,0,nan,1101,2450,0
no_vax_enh_ops,432,2026073432,0,nan,195,422,0
comm_base_40,432,2026073432,0,nan,324,775,40000
comm_base_60,432,2026073432,0,nan,176,432,60000
no_vax_base_ops,433,2026073433,0,nan,1105,2501,0
no_vax_enh_ops,433,2026073433,0,nan,133,332,0
comm_base_40,433,2026073433,0,nan,314,793,40000
comm_base_60,433,2026073433,0,nan,178,473,60000
no_vax_base_ops,431,2026073431,0,nan,1524,3264,0
no_vax_enh_ops,431,2026073431,0,nan,269,574,0
comm_base_40,431,2026073431,0,nan,456,999,40000
comm_base_60,431,2026073431,0,nan,336,791,60000
no_vax_base_ops,434,2026073434,0,nan,1501,3212,0
no_vax_enh_ops,434,2026073434,0,nan,204,455,0
comm_base_40,434,2026073434,0,nan,485,1064,40000
comm_base_60,434,2026073434,0,nan,250,629,60000
no_vax_base_ops,435,2026073435,0,nan,1089,2405,0
no_vax_enh_ops,435,2026073435,0,nan,171,387,0
comm_base_40,435,2026073435,0,nan,415,971,40000
comm_base_60,435,2026073435,0,nan,236,564,60000
no_vax_base_ops,436,2026073436,0,nan,1299,2803,0
no_vax_enh_ops,436,2026073436,0,nan,206,433,0
comm_base_40,436,2026073436,0,nan,357,838,40000
comm_base_60,436,2026073436,0,nan,246,615,60000
no_vax_base_ops,439,2026073439,0,nan,973,2148,0
no_vax_enh_ops,439,2026073439,1,76.85985002562494,124,302,0
comm_base_40,439,2026073439,0,nan,309,763,40000
comm_base_60,439,2026073439,0,nan,163,433,60000
no_vax_base_ops,440,2026073440,0,nan,1241,2763,0
no_vax_enh_ops,440,2026073440,0,nan,113,257,0
comm_base_40,440,2026073440,0,nan,316,768,40000
comm_base_60,440,2026073440,0,nan,179,453,60000
no_vax_base_ops,438,2026073438,0,nan,1037,2257,0
no_vax_enh_ops,438,2026073438,0,nan,196,412,0
comm_base_40,438,2026073438,0,nan,322,745,40000
comm_base_60,438,2026073438,0,nan,248,577,60000
no_vax_base_ops,437,2026073437,0,nan,1328,2916,0
no_vax_enh_ops,437,2026073437,0,nan,165,380,0
comm_base_40,437,2026073437,0,nan,385,949,40000
comm_base_60,437,2026073437,0,nan,191,509,60000
no_vax_base_ops,441,2026073441,0,nan,1436,3186,0
no_vax_enh_ops,441,2026073441,1,89.29357335833622,142,311,0
comm_base_40,441,2026073441,0,nan,338,815,40000
comm_base_60,441,2026073441,0,nan,320,788,60000
no_vax_base_ops,442,2026073442,0,nan,965,2146,0
no_vax_enh_ops,442,2026073442,0,nan,119,277,0
comm_base_40,442,2026073442,0,nan,307,726,40000
comm_base_60,442,2026073442,0,nan,152,387,60000
no_vax_base_ops,443,2026073443,0,nan,823,1910,0
no_vax_enh_ops,443,2026073443,0,nan,150,354,0
comm_base_40,443,2026073443,0,nan,260,626,40000
comm_base_60,443,2026073443,0,nan,158,401,60000
no_vax_base_ops,444,2026073444,0,nan,969,2050,0
no_vax_enh_ops,444,2026073444,0,nan,236,487,0
comm_base_40,444,2026073444,0,nan,289,646,40000
comm_base_60,444,2026073444,0,nan,191,433,60000
no_vax_base_ops,447,2026073447,0,nan,1066,2290,0
no_vax_enh_ops,447,2026073447,0,nan,164,318,0
comm_base_40,447,2026073447,0,nan,282,616,40000
comm_base_60,447,2026073447,0,nan,180,409,60000
no_vax_base_ops,446,2026073446,0,nan,1303,2853,0
no_vax_enh_ops,446,2026073446,0,nan,182,427,0
comm_base_40,446,2026073446,0,nan,322,781,40000
comm_base_60,446,2026073446,0,nan,261,675,60000
no_vax_base_ops,448,2026073448,0,nan,1168,2537,0
no_vax_enh_ops,448,2026073448,0,nan,149,301,0
comm_base_40,448,2026073448,0,nan,268,589,40000
comm_base_60,448,2026073448,0,nan,205,464,60000
no_vax_base_ops,445,2026073445,0,nan,1270,2905,0
no_vax_enh_ops,445,2026073445,0,nan,106,245,0
comm_base_40,445,2026073445,0,nan,291,713,40000
comm_base_60,445,2026073445,0,nan,255,652,60000
no_vax_base_ops,449,2026073449,0,nan,1008,2203,0
no_vax_enh_ops,449,2026073449,0,nan,162,330,0
comm_base_40,449,2026073449,0,nan,345,788,40000
comm_base_60,449,2026073449,0,nan,179,419,60000
no_vax_base_ops,450,2026073450,0,nan,1207,2709,0
no_vax_enh_ops,450,2026073450,0,nan,196,417,0
comm_base_40,450,2026073450,0,nan,455,1062,40000
comm_base_60,450,2026073450,0,nan,232,563,60000
no_vax_base_ops,451,2026073451,0,nan,625,1360,0
no_vax_enh_ops,451,2026073451,0,nan,186,353,0
comm_base_40,451,2026073451,0,nan,291,629,40000
comm_base_60,451,2026073451,0,nan,172,355,60000
no_vax_base_ops,454,2026073454,0,nan,762,1697,0
no_vax_enh_ops,454,2026073454,0,nan,162,324,0
comm_base_40,454,2026073454,0,nan,239,543,40000
comm_base_60,454,2026073454,0,nan,140,314,60000
no_vax_base_ops,453,2026073453,0,nan,1051,2277,0
no_vax_enh_ops,453,2026073453,0,nan,199,402,0
comm_base_40,453,2026073453,0,nan,276,622,40000
comm_base_60,453,2026073453,0,nan,160,382,60000
no_vax_base_ops,452,2026073452,0,nan,1113,2428,0
no_vax_enh_ops,452,2026073452,0,nan,179,409,0
comm_base_40,452,2026073452,0,nan,331,789,40000
comm_base_60,452,2026073452,0,nan,199,516,60000
no_vax_base_ops,455,2026073455,0,nan,1146,2378,0
no_vax_enh_ops,455,2026073455,1,84.37195038932234,122,254,0
comm_base_40,455,2026073455,0,nan,396,892,40000
comm_base_60,455,2026073455,0,nan,179,458,60000
no_vax_base_ops,456,2026073456,0,nan,1563,3355,0
no_vax_enh_ops,456,2026073456,0,nan,221,516,0
comm_base_40,456,2026073456,0,nan,499,1159,40000
comm_base_60,456,2026073456,0,nan,323,799,60000
no_vax_base_ops,457,2026073457,0,nan,1152,2574,0
no_vax_enh_ops,457,2026073457,0,nan,143,330,0
comm_base_40,457,2026073457,0,nan,333,797,40000
comm_base_60,457,2026073457,0,nan,209,540,60000
no_vax_base_ops,458,2026073458,0,nan,953,2123,0
no_vax_enh_ops,458,2026073458,0,nan,169,359,0
comm_base_40,458,2026073458,0,nan,403,898,40000
comm_base_60,458,2026073458,0,nan,181,427,60000
no_vax_base_ops,459,2026073459,0,nan,1397,3046,0
no_vax_enh_ops,459,2026073459,0,nan,223,470,0
comm_base_40,459,2026073459,0,nan,435,1032,40000
comm_base_60,459,2026073459,0,nan,259,629,60000
no_vax_base_ops,460,2026073460,0,nan,964,2112,0
no_vax_enh_ops,460,2026073460,0,nan,169,405,0
comm_base_40,460,2026073460,0,nan,388,925,40000
comm_base_60,460,2026073460,0,nan,201,553,60000
no_vax_base_ops,461,2026073461,0,nan,988,2171,0
no_vax_enh_ops,461,2026073461,0,nan,151,320,0
comm_base_40,461,2026073461,0,nan,327,737,40000
comm_base_60,461,2026073461,0,nan,182,432,60000
no_vax_base_ops,462,2026073462,0,nan,1132,2505,0
no_vax_enh_ops,462,2026073462,0,nan,179,382,0
comm_base_40,462,2026073462,0,nan,395,937,40000
comm_base_60,462,2026073462,0,nan,210,500,60000
no_vax_base_ops,463,2026073463,0,nan,984,2240,0
no_vax_enh_ops,463,2026073463,0,nan,143,312,0
comm_base_40,463,2026073463,0,nan,318,815,40000
comm_base_60,463,2026073463,0,nan,185,473,60000
no_vax_base_ops,465,2026073465,0,nan,877,1944,0
no_vax_enh_ops,465,2026073465,0,nan,199,427,0
comm_base_40,465,2026073465,0,nan,278,667,40000
comm_base_60,465,2026073465,0,nan,197,472,60000
no_vax_base_ops,464,2026073464,0,nan,1077,2365,0
no_vax_enh_ops,464,2026073464,0,nan,180,414,0
comm_base_40,464,2026073464,0,nan,380,886,40000
comm_base_60,464,2026073464,0,nan,196,491,60000
no_vax_base_ops,466,2026073466,0,nan,1166,2649,0
no_vax_enh_ops,466,2026073466,0,nan,175,421,0
comm_base_40,466,2026073466,0,nan,378,932,40000
comm_base_60,466,2026073466,0,nan,220,558,60000
no_vax_base_ops,468,2026073468,0,nan,1044,2346,0
no_vax_enh_ops,468,2026073468,0,nan,165,374,0
comm_base_40,468,2026073468,0,nan,375,878,40000
comm_base_60,468,2026073468,0,nan,201,525,60000
no_vax_base_ops,467,2026073467,0,nan,1000,2228,0
no_vax_enh_ops,467,2026073467,0,nan,204,415,0
comm_base_40,467,2026073467,0,nan,414,979,40000
comm_base_60,467,2026073467,0,nan,231,543,60000
no_vax_base_ops,469,2026073469,0,nan,1224,2758,0
no_vax_enh_ops,469,2026073469,0,nan,164,357,0
comm_base_40,469,2026073469,0,nan,414,999,40000
comm_base_60,469,2026073469,0,nan,236,586,60000
no_vax_base_ops,470,2026073470,0,nan,837,1794,0
no_vax_enh_ops,470,2026073470,0,nan,147,328,0
comm_base_40,470,2026073470,0,nan,256,604,40000
comm_base_60,470,2026073470,0,nan,167,421,60000
no_vax_base_ops,471,2026073471,0,nan,963,2154,0
no_vax_enh_ops,471,2026073471,0,nan,171,363,0
comm_base_40,471,2026073471,0,nan,284,666,40000
comm_base_60,471,2026073471,0,nan,200,497,60000
no_vax_base_ops,472,2026073472,0,nan,1412,3031,0
no_vax_enh_ops,472,2026073472,0,nan,202,417,0
comm_base_40,472,2026073472,0,nan,617,1405,40000
comm_base_60,472,2026073472,0,nan,273,625,60000
no_vax_base_ops,473,2026073473,0,nan,1140,2445,0
no_vax_enh_ops,473,2026073473,1,89.11943705530732,178,409,0
comm_base_40,473,2026073473,0,nan,310,752,40000
comm_base_60,473,2026073473,0,nan,204,523,60000
no_vax_base_ops,474,2026073474,0,nan,1603,3482,0
no_vax_enh_ops,474,2026073474,0,nan,227,518,0
comm_base_40,474,2026073474,0,nan,485,1146,40000
comm_base_60,474,2026073474,0,nan,310,765,60000
no_vax_base_ops,475,2026073475,0,nan,955,2046,0
no_vax_enh_ops,475,2026073475,0,nan,173,370,0
comm_base_40,475,2026073475,0,nan,300,696,40000
comm_base_60,475,2026073475,0,nan,195,480,60000
no_vax_base_ops,476,2026073476,0,nan,804,1822,0
no_vax_enh_ops,476,2026073476,0,nan,194,447,0
comm_base_40,476,2026073476,0,nan,313,756,40000
comm_base_60,476,2026073476,0,nan,203,512,60000
no_vax_base_ops,478,2026073478,0,nan,926,2083,0
no_vax_enh_ops,478,2026073478,0,nan,136,315,0
comm_base_40,478,2026073478,0,nan,349,870,40000
comm_base_60,478,2026073478,0,nan,226,605,60000
no_vax_base_ops,477,2026073477,0,nan,1354,2860,0
no_vax_enh_ops,477,2026073477,0,nan,228,463,0
comm_base_40,477,2026073477,0,nan,427,940,40000
comm_base_60,477,2026073477,0,nan,227,514,60000
no_vax_base_ops,479,2026073479,0,nan,934,1970,0
no_vax_enh_ops,479,2026073479,1,87.87341551402673,103,208,0
comm_base_40,479,2026073479,0,nan,308,731,40000
comm_base_60,479,2026073479,0,nan,150,359,60000
no_vax_base_ops,480,2026073480,0,nan,866,1987,0
no_vax_enh_ops,480,2026073480,1,81.24690304371474,104,223,0
comm_base_40,480,2026073480,0,nan,347,832,40000
comm_base_60,480,2026073480,0,nan,193,493,60000
no_vax_base_ops,481,2026073481,0,nan,1137,2494,0
no_vax_enh_ops,481,2026073481,1,85.69780691147842,155,330,0
comm_base_40,481,2026073481,0,nan,451,1042,40000
comm_base_60,481,2026073481,0,nan,242,580,60000
no_vax_base_ops,482,2026073482,0,nan,1002,2194,0
no_vax_enh_ops,482,2026073482,0,nan,165,382,0
comm_base_40,482,2026073482,0,nan,321,772,40000
comm_base_60,482,2026073482,0,nan,216,537,60000
no_vax_base_ops,484,2026073484,0,nan,610,1361,0
no_vax_enh_ops,484,2026073484,0,nan,157,371,0
comm_base_40,484,2026073484,0,nan,244,597,40000
comm_base_60,484,2026073484,0,nan,138,347,60000
no_vax_base_ops,483,2026073483,0,nan,1373,2984,0
no_vax_enh_ops,483,2026073483,0,nan,192,419,0
comm_base_40,483,2026073483,0,nan,393,948,40000
comm_base_60,483,2026073483,0,nan,238,578,60000
no_vax_base_ops,487,2026073487,0,nan,922,1969,0
no_vax_enh_ops,487,2026073487,0,nan,196,421,0
comm_base_40,487,2026073487,0,nan,374,831,40000
comm_base_60,487,2026073487,0,nan,229,534,60000
no_vax_base_ops,485,2026073485,0,nan,1057,2278,0
no_vax_enh_ops,485,2026073485,0,nan,168,369,0
comm_base_40,485,2026073485,0,nan,330,788,40000
comm_base_60,485,2026073485,0,nan,226,563,60000
no_vax_base_ops,486,2026073486,0,nan,913,2004,0
no_vax_enh_ops,486,2026073486,0,nan,149,320,0
comm_base_40,486,2026073486,0,nan,283,641,40000
comm_base_60,486,2026073486,0,nan,205,501,60000
no_vax_base_ops,488,2026073488,0,nan,1052,2323,0
no_vax_enh_ops,488,2026073488,1,86.8816340199202,135,278,0
comm_base_40,488,2026073488,0,nan,355,816,40000
comm_base_60,488,2026073488,0,nan,199,495,60000
no_vax_base_ops,489,2026073489,0,nan,745,1607,0
no_vax_enh_ops,489,2026073489,0,nan,190,421,0
comm_base_40,489,2026073489,0,nan,203,473,40000
comm_base_60,489,2026073489,0,nan,163,399,60000
no_vax_base_ops,490,2026073490,0,nan,1237,2664,0
no_vax_enh_ops,490,2026073490,0,nan,181,406,0
comm_base_40,490,2026073490,0,nan,455,1068,40000
comm_base_60,490,2026073490,0,nan,241,601,60000
no_vax_base_ops,492,2026073492,0,nan,1025,2208,0
no_vax_enh_ops,492,2026073492,1,84.46024471114816,188,374,0
comm_base_40,492,2026073492,0,nan,350,801,40000
comm_base_60,492,2026073492,0,nan,255,595,60000
no_vax_base_ops,494,2026073494,0,nan,923,2058,0
no_vax_enh_ops,494,2026073494,0,nan,167,351,0
comm_base_40,494,2026073494,0,nan,305,692,40000
comm_base_60,494,2026073494,0,nan,178,436,60000
no_vax_base_ops,493,2026073493,0,nan,1234,2807,0
no_vax_enh_ops,493,2026073493,0,nan,186,444,0
comm_base_40,493,2026073493,0,nan,412,985,40000
comm_base_60,493,2026073493,0,nan,213,573,60000
no_vax_base_ops,491,2026073491,0,nan,1329,2868,0
no_vax_enh_ops,491,2026073491,0,nan,174,395,0
comm_base_40,491,2026073491,0,nan,414,963,40000
comm_base_60,491,2026073491,0,nan,229,580,60000
no_vax_base_ops,495,2026073495,0,nan,992,2155,0
no_vax_enh_ops,495,2026073495,0,nan,139,354,0
comm_base_40,495,2026073495,0,nan,318,832,40000
comm_base_60,495,2026073495,0,nan,194,527,60000
no_vax_base_ops,496,2026073496,0,nan,728,1701,0
no_vax_enh_ops,496,2026073496,0,nan,111,238,0
comm_base_40,496,2026073496,0,nan,264,621,40000
