analysis,base_deaths,coverage,det,max_vaccines,mortality_reduction_pct,replicate,risk,scenario_deaths,seed,trace,ve
fig3_risk_compensation,1038.0,0.4,0.3,0,68.20809248554913,93,2.5,330.0,2026631093,0.3,0.75
fig3_risk_compensation,717.0,0.4,0.3,0,55.36959553695955,94,2.5,320.0,2026631094,0.3,0.75
fig3_risk_compensation,1198.0,0.4,0.3,0,74.29048414023373,95,2.5,308.0,2026631095,0.3,0.75
fig3_risk_compensation,867.0000000000001,0.4,0.3,0,79.35409457900808,96,2.5,179.0,2026631096,0.3,0.75
fig3_risk_compensation,664.0,0.4,0.3,0,62.34939759036145,97,2.5,250.0,2026631097,0.3,0.75
fig3_risk_compensation,846.0,0.4,0.3,0,65.01182033096927,98,2.5,296.0,2026631098,0.3,0.75
fig3_risk_compensation,669.0,0.4,0.3,0,72.34678624813154,99,2.5,185.0,2026631099,0.3,0.75
fig3_risk_compensation,1027.0,0.4,0.3,0,68.74391431353456,0,2.5,321.0,2026630000,0.3,0.6
fig3_risk_compensation,902.0,0.4,0.3,0,66.96230598669624,1,2.5,298.0,2026630001,0.3,0.6
fig3_risk_compensation,1150.0,0.4,0.3,0,69.21739130434783,2,2.5,354.0,2026630002,0.3,0.6
fig3_risk_compensation,833.0000000000001,0.4,0.3,0,50.30012004801922,3,2.5,413.99999999999994,2026630003,0.3,0.6
fig3_risk_compensation,1039.0,0.4,0.3,0,67.37247353224254,4,2.5,339.0,2026630004,0.3,0.6
fig3_risk_compensation,547.0,0.4,0.3,0,48.08043875685558,5,2.5,284.0,2026630005,0.3,0.6
fig3_risk_compensation,692.0,0.4,0.3,0,58.67052023121387,6,2.5,286.0,2026630006,0.3,0.6
fig3_risk_compensation,912.0,0.4,0.3,0,60.416666666666664,7,2.5,361.0,2026630007,0.3,0.6
fig3_risk_compensation,908.0,0.4,0.3,0,66.07929515418502,8,2.5,308.0,2026630008,0.3,0.6
fig3_risk_compensation,991.0,0.4,0.3,0,43.895055499495456,9,2.5,556.0,2026630009,0.3,0.6
fig3_risk_compensation,865.9999999999999,0.4,0.3,0,61.43187066974595,10,2.5,334.0,2026630010,0.3,0.6
fig3_risk_compensation,814.9999999999999,0.4,0.3,0,64.41717791411043,11,2.5,290.0,2026630011,0.3,0.6
fig3_risk_compensation,835.0,0.4,0.3,0,52.33532934131737,12,2.5,398.0,2026630012,0.3,0.6
fig3_risk_compensation,611.0,0.4,0.3,0,36.33387888707038,13,2.5,389.0,2026630013,0.3,0.6
fig3_risk_compensation,1039.0,0.4,0.3,0,82.48315688161694,14,2.5,182.0,2026630014,0.3,0.6
fig3_risk_compensation,872.0,0.4,0.3,0,53.096330275229356,15,2.5,409.0,2026630015,0.3,0.6
fig3_risk_compensation,655.0,0.4,0.3,0,26.106870229007644,16,2.5,483.99999999999994,2026630016,0.3,0.6
fig3_risk_compensation,583.0,0.4,0.3,0,50.25728987993139,17,2.5,290.0,2026630017,0.3,0.6
fig3_risk_compensation,487.0,0.4,0.3,0,55.441478439425055,18,2.5,217.0,2026630018,0.3,0.6
fig3_risk_compensation,1261.0,0.4,0.3,0,72.24425059476606,19,2.5,350.0,2026630019,0.3,0.6
fig3_risk_compensation,743.0,0.4,0.3,0,61.64199192462988,20,2.5,285.0,2026630020,0.3,0.6
fig3_risk_compensation,976.9999999999999,0.4,0.3,0,71.03377686796314,21,2.5,283.0,2026630021,0.3,0.6
fig3_risk_compensation,720.0,0.4,0.3,0,56.94444444444444,22,2.5,310.0,2026630022,0.3,0.6
fig3_risk_compensation,800.0,0.4,0.3,0,66.875,23,2.5,265.0,2026630023,0.3,0.6
fig3_risk_compensation,742.0,0.4,0.3,0,40.296495956873315,24,2.5,443.0,2026630024,0.3,0.6
fig3_risk_compensation,1025.0,0.4,0.3,0,67.1219512195122,25,2.5,337.0,2026630025,0.3,0.6
fig3_risk_compensation,523.0,0.4,0.3,0,35.56405353728489,26,2.5,337.0,2026630026,0.3,0.6
fig3_risk_compensation,801.9999999999999,0.4,0.3,0,49.25187032418952,27,2.5,407.0,2026630027,0.3,0.6
fig3_risk_compensation,952.0000000000001,0.4,0.3,0,70.16806722689077,28,2.5,284.0,2026630028,0.3,0.6
fig3_risk_compensation,1292.0,0.4,0.3,0,70.58823529411765,29,2.5,380.0,2026630029,0.3,0.6
fig3_risk_compensation,400.0,0.4,0.3,0,32.5,30,2.5,270.0,2026630030,0.3,0.6
fig3_risk_compensation,804.0,0.4,0.3,0,50.24875621890547,31,2.5,400.0,2026630031,0.3,0.6
fig3_risk_compensation,702.0,0.4,0.3,0,61.111111111111114,32,2.5,273.0,2026630032,0.3,0.6
fig3_risk_compensation,748.0,0.4,0.3,0,49.06417112299465,33,2.5,381.0,2026630033,0.3,0.6
fig3_risk_compensation,610.0,0.4,0.3,0,50.49180327868852,34,2.5,302.0,2026630034,0.3,0.6
fig3_risk_compensation,1064.0,0.4,0.3,0,55.82706766917293,35,2.5,470.0,2026630035,0.3,0.6
fig3_risk_compensation,596.0,0.4,0.3,0,47.986577181208055,36,2.5,310.0,2026630036,0.3,0.6
fig3_risk_compensation,598.0,0.4,0.3,0,23.076923076923077,37,2.5,460.0,2026630037,0.3,0.6
fig3_risk_compensation,758.0,0.4,0.3,0,48.02110817941953,38,2.5,394.0,2026630038,0.3,0.6
fig3_risk_compensation,783.0,0.4,0.3,0,48.53128991060026,39,2.5,403.0,2026630039,0.3,0.6
fig3_risk_compensation,1071.0,0.4,0.3,0,60.41083099906629,40,2.5,424.0,2026630040,0.3,0.6
fig3_risk_compensation,796.0,0.4,0.3,0,60.92964824120603,41,2.5,311.0,2026630041,0.3,0.6
fig3_risk_compensation,1081.0,0.4,0.3,0,70.86031452358927,42,2.5,315.0,2026630042,0.3,0.6
fig3_risk_compensation,1215.0,0.4,0.3,0,72.09876543209876,43,2.5,339.0,2026630043,0.3,0.6
fig3_risk_compensation,976.9999999999999,0.4,0.3,0,48.822927328556794,44,2.5,500.0,2026630044,0.3,0.6
fig3_risk_compensation,1352.0,0.4,0.3,0,58.43195266272189,45,2.5,562.0,2026630045,0.3,0.6
fig3_risk_compensation,949.0,0.4,0.3,0,50.15806111696523,46,2.5,473.0,2026630046,0.3,0.6
fig3_risk_compensation,675.0,0.4,0.3,0,45.18518518518518,47,2.5,370.0,2026630047,0.3,0.6
fig3_risk_compensation,963.9999999999999,0.4,0.3,0,56.224066390041486,48,2.5,422.0,2026630048,0.3,0.6
fig3_risk_compensation,946.0,0.4,0.3,0,41.22621564482029,49,2.5,556.0,2026630049,0.3,0.6
fig3_risk_compensation,933.9999999999999,0.4,0.3,0,67.34475374732334,50,2.5,305.0,2026630050,0.3,0.6
fig3_risk_compensation,961.0,0.4,0.3,0,61.08220603537981,51,2.5,374.0,2026630051,0.3,0.6
fig3_risk_compensation,975.0,0.4,0.3,0,62.05128205128205,52,2.5,370.0,2026630052,0.3,0.6
fig3_risk_compensation,689.0,0.4,0.3,0,49.63715529753266,53,2.5,347.0,2026630053,0.3,0.6
fig3_risk_compensation,823.0,0.4,0.3,0,60.388821385176186,54,2.5,326.0,2026630054,0.3,0.6
fig3_risk_compensation,816.0000000000001,0.4,0.3,0,50.36764705882354,55,2.5,405.0,2026630055,0.3,0.6
fig3_risk_compensation,1088.0,0.4,0.3,0,63.23529411764706,56,2.5,400.0,2026630056,0.3,0.6
fig3_risk_compensation,693.0,0.4,0.3,0,24.81962481962482,57,2.5,521.0,2026630057,0.3,0.6
fig3_risk_compensation,820.0000000000001,0.4,0.3,0,68.29268292682927,58,2.5,260.0,2026630058,0.3,0.6
fig3_risk_compensation,722.0,0.4,0.3,0,59.418282548476455,59,2.5,293.0,2026630059,0.3,0.6
fig3_risk_compensation,816.0000000000001,0.4,0.3,0,29.411764705882362,60,2.5,576.0,2026630060,0.3,0.6
fig3_risk_compensation,791.0,0.4,0.3,0,57.2692793931732,61,2.5,338.0,2026630061,0.3,0.6
fig3_risk_compensation,818.0,0.4,0.3,0,50.61124694376528,62,2.5,404.0,2026630062,0.3,0.6
fig3_risk_compensation,1144.0,0.4,0.3,0,69.93006993006993,63,2.5,344.0,2026630063,0.3,0.6
fig3_risk_compensation,577.0,0.4,0.3,0,53.552859618717505,64,2.5,268.0,2026630064,0.3,0.6
fig3_risk_compensation,959.0,0.4,0.3,0,59.74973931178311,65,2.5,386.0,2026630065,0.3,0.6
fig3_risk_compensation,816.0000000000001,0.4,0.3,0,61.76470588235295,66,2.5,312.0,2026630066,0.3,0.6
fig3_risk_compensation,574.0,0.4,0.3,0,68.6411149825784,67,2.5,180.0,2026630067,0.3,0.6
fig3_risk_compensation,805.0,0.4,0.3,0,71.30434782608695,68,2.5,231.0,2026630068,0.3,0.6
fig3_risk_compensation,871.0000000000001,0.4,0.3,0,67.7382319173364,69,2.5,281.0,2026630069,0.3,0.6
fig3_risk_compensation,831.0,0.4,0.3,0,56.67870036101083,70,2.5,360.0,2026630070,0.3,0.6
fig3_risk_compensation,884.0000000000001,0.4,0.3,0,60.29411764705883,71,2.5,351.0,2026630071,0.3,0.6
fig3_risk_compensation,768.0,0.4,0.3,0,38.802083333333336,72,2.5,470.0,2026630072,0.3,0.6
fig3_risk_compensation,889.0,0.4,0.3,0,57.48031496062992,73,2.5,378.0,2026630073,0.3,0.6
fig3_risk_compensation,946.9999999999999,0.4,0.3,0,73.7064413938754,74,2.5,249.0,2026630074,0.3,0.6
fig3_risk_compensation,810.0,0.4,0.3,0,50.74074074074075,75,2.5,398.99999999999994,2026630075,0.3,0.6
fig3_risk_compensation,881.0,0.4,0.3,0,40.635641316685586,76,2.5,523.0,2026630076,0.3,0.6
fig3_risk_compensation,765.0,0.4,0.3,0,56.73202614379085,77,2.5,331.0,2026630077,0.3,0.6
fig3_risk_compensation,1001.0,0.4,0.3,0,64.33566433566433,78,2.5,357.0,2026630078,0.3,0.6
fig3_risk_compensation,912.0,0.4,0.3,0,60.526315789473685,79,2.5,360.0,2026630079,0.3,0.6
fig3_risk_compensation,1216.0,0.4,0.3,0,63.89802631578947,80,2.5,439.0,2026630080,0.3,0.6
fig3_risk_compensation,775.0,0.4,0.3,0,60.38709677419355,81,2.5,307.0,2026630081,0.3,0.6
fig3_risk_compensation,694.0,0.4,0.3,0,50.43227665706052,82,2.5,344.0,2026630082,0.3,0.6
fig3_risk_compensation,774.0,0.4,0.3,0,69.25064599483204,83,2.5,238.00000000000003,2026630083,0.3,0.6
fig3_risk_compensation,730.0,0.4,0.3,0,66.16438356164383,84,2.5,247.0,2026630084,0.3,0.6
fig3_risk_compensation,822.0,0.4,0.3,0,52.798053527980535,85,2.5,388.0,2026630085,0.3,0.6
fig3_risk_compensation,927.0,0.4,0.3,0,62.13592233009709,86,2.5,351.0,2026630086,0.3,0.6
fig3_risk_compensation,635.0,0.4,0.3,0,22.36220472440944,87,2.5,493.00000000000006,2026630087,0.3,0.6
fig3_risk_compensation,1013.0,0.4,0.3,0,67.22606120434354,88,2.5,332.0,2026630088,0.3,0.6
fig3_risk_compensation,800.0,0.4,0.3,0,72.25,89,2.5,222.00000000000003,2026630089,0.3,0.6
fig3_risk_compensation,784.9999999999999,0.4,0.3,0,63.694267515923556,90,2.5,285.0,2026630090,0.3,0.6
fig3_risk_compensation,1031.0,0.4,0.3,0,66.14936954413191,91,2.5,349.0,2026630091,0.3,0.6
fig3_risk_compensation,993.9999999999999,0.4,0.3,0,46.37826961770623,92,2.5,533.0,2026630092,0.3,0.6
fig3_risk_compensation,940.0,0.4,0.3,0,60.95744680851064,93,2.5,367.0,2026630093,0.3,0.6
fig3_risk_compensation,1038.0,0.4,0.3,0,59.63391136801541,94,2.5,419.0,2026630094,0.3,0.6
fig3_risk_compensation,940.0,0.4,0.3,0,58.829787234042556,95,2.5,387.0,2026630095,0.3,0.6
fig3_risk_compensation,857.0,0.4,0.3,0,58.109684947491246,96,2.5,359.0,2026630096,0.3,0.6
fig3_risk_compensation,1031.0,0.4,0.3,0,73.90882638215325,97,2.5,269.0,2026630097,0.3,0.6
fig3_risk_compensation,645.0,0.4,0.3,0,51.31782945736434,98,2.5,314.0,2026630098,0.3,0.6
fig3_risk_compensation,654.0,0.4,0.3,0,51.37614678899082,99,2.5,318.0,2026630099,0.3,0.6
fig3_risk_compensation,1069.0,0.4,0.3,0,-7.857811038353601,0,2.5,1153.0,2026628000,0.3,0.3
fig3_risk_compensation,942.0,0.4,0.3,0,-29.1932059447983,1,2.5,1217.0,2026628001,0.3,0.3
fig3_risk_compensation,882.9999999999999,0.4,0.3,0,-6.681766704416774,2,2.5,942.0,2026628002,0.3,0.3
fig3_risk_compensation,685.0,0.4,0.3,0,-41.02189781021898,3,2.5,966.0,2026628003,0.3,0.3
fig3_risk_compensation,826.0,0.4,0.3,0,-11.380145278450364,4,2.5,920.0,2026628004,0.3,0.3
fig3_risk_compensation,988.0,0.4,0.3,0,-44.93927125506073,5,2.5,1432.0,2026628005,0.3,0.3
fig3_risk_compensation,595.0,0.4,0.3,0,-97.81512605042016,6,2.5,1177.0,2026628006,0.3,0.3
fig3_risk_compensation,464.99999999999994,0.4,0.3,0,-109.67741935483873,7,2.5,975.0,2026628007,0.3,0.3
fig3_risk_compensation,685.0,0.4,0.3,0,-92.99270072992701,8,2.5,1322.0,2026628008,0.3,0.3
fig3_risk_compensation,842.0,0.4,0.3,0,-69.23990498812351,9,2.5,1425.0,2026628009,0.3,0.3
fig3_risk_compensation,1270.0,0.4,0.3,0,4.645669291338582,10,2.5,1211.0,2026628010,0.3,0.3
fig3_risk_compensation,1161.0,0.4,0.3,0,-69.16451335055989,11,2.5,1964.0000000000002,2026628011,0.3,0.3
fig3_risk_compensation,861.9999999999999,0.4,0.3,0,-30.27842227378192,12,2.5,1123.0,2026628012,0.3,0.3
fig3_risk_compensation,633.0,0.4,0.3,0,-125.11848341232228,13,2.5,1425.0,2026628013,0.3,0.3
fig3_risk_compensation,861.9999999999999,0.4,0.3,0,-66.58932714617173,14,2.5,1436.0,2026628014,0.3,0.3
fig3_risk_compensation,1186.0,0.4,0.3,0,5.311973018549747,15,2.5,1123.0,2026628015,0.3,0.3
fig3_risk_compensation,1014.0,0.4,0.3,0,-14.891518737672584,16,2.5,1165.0,2026628016,0.3,0.3
fig3_risk_compensation,436.0,0.4,0.3,0,-207.7981651376147,17,2.5,1342.0,2026628017,0.3,0.3
fig3_risk_compensation,925.9999999999999,0.4,0.3,0,11.663066954643618,18,2.5,818.0,2026628018,0.3,0.3
fig3_risk_compensation,787.0,0.4,0.3,0,-109.02160101651843,19,2.5,1645.0,2026628019,0.3,0.3
fig3_risk_compensation,967.9999999999999,0.4,0.3,0,-64.97933884297525,20,2.5,1597.0000000000002,2026628020,0.3,0.3
fig3_risk_compensation,725.0,0.4,0.3,0,-41.10344827586207,21,2.5,1023.0,2026628021,0.3,0.3
fig3_risk_compensation,848.0,0.4,0.3,0,-27.47641509433962,22,2.5,1081.0,2026628022,0.3,0.3
fig3_risk_compensation,572.0,0.4,0.3,0,-44.93006993006993,23,2.5,829.0,2026628023,0.3,0.3
fig3_risk_compensation,1039.0,0.4,0.3,0,-42.34841193455245,24,2.5,1479.0,2026628024,0.3,0.3
fig3_risk_compensation,567.0,0.4,0.3,0,-86.94885361552028,25,2.5,1060.0,2026628025,0.3,0.3
fig3_risk_compensation,567.0,0.4,0.3,0,-92.7689594356261,26,2.5,1093.0,2026628026,0.3,0.3
fig3_risk_compensation,1074.0,0.4,0.3,0,-28.491620111731844,27,2.5,1380.0,2026628027,0.3,0.3
fig3_risk_compensation,670.0,0.4,0.3,0,-140.1492537313433,28,2.5,1609.0,2026628028,0.3,0.3
fig3_risk_compensation,758.0,0.4,0.3,0,-74.27440633245382,29,2.5,1321.0,2026628029,0.3,0.3
fig3_risk_compensation,950.9999999999999,0.4,0.3,0,-61.82965299684545,30,2.5,1539.0,2026628030,0.3,0.3
fig3_risk_compensation,895.9999999999999,0.4,0.3,0,-49.66517857142859,31,2.5,1341.0,2026628031,0.3,0.3
fig3_risk_compensation,830.0,0.4,0.3,0,-83.97590361445783,32,2.5,1527.0,2026628032,0.3,0.3
fig3_risk_compensation,694.0,0.4,0.3,0,-66.71469740634005,33,2.5,1157.0,2026628033,0.3,0.3
fig3_risk_compensation,814.9999999999999,0.4,0.3,0,-29.447852760736215,34,2.5,1055.0,2026628034,0.3,0.3
fig3_risk_compensation,783.0,0.4,0.3,0,-83.01404853128992,35,2.5,1433.0,2026628035,0.3,0.3
fig3_risk_compensation,797.0,0.4,0.3,0,-92.84818067754078,36,2.5,1537.0,2026628036,0.3,0.3
fig3_risk_compensation,1088.0,0.4,0.3,0,-31.433823529411764,37,2.5,1430.0,2026628037,0.3,0.3
fig3_risk_compensation,805.0,0.4,0.3,0,-47.95031055900621,38,2.5,1191.0,2026628038,0.3,0.3
fig3_risk_compensation,639.0,0.4,0.3,0,-60.563380281690144,39,2.5,1026.0,2026628039,0.3,0.3
fig3_risk_compensation,950.9999999999999,0.4,0.3,0,-51.10410094637226,40,2.5,1437.0,2026628040,0.3,0.3
fig3_risk_compensation,991.0,0.4,0.3,0,-76.18567103935419,41,2.5,1746.0,2026628041,0.3,0.3
fig3_risk_compensation,1034.0,0.4,0.3,0,-18.085106382978722,42,2.5,1221.0,2026628042,0.3,0.3
fig3_risk_compensation,795.0,0.4,0.3,0,-117.73584905660377,43,2.5,1731.0,2026628043,0.3,0.3
fig3_risk_compensation,617.0,0.4,0.3,0,-156.5640194489465,44,2.5,1583.0,2026628044,0.3,0.3
fig3_risk_compensation,817.0,0.4,0.3,0,-34.63892288861689,45,2.5,1100.0,2026628045,0.3,0.3
fig3_risk_compensation,983.0,0.4,0.3,0,-28.585961342828078,46,2.5,1264.0,2026628046,0.3,0.3
fig3_risk_compensation,695.0,0.4,0.3,0,-107.9136690647482,47,2.5,1445.0,2026628047,0.3,0.3
fig3_risk_compensation,826.0,0.4,0.3,0,-61.86440677966102,48,2.5,1337.0,2026628048,0.3,0.3
fig3_risk_compensation,937.0,0.4,0.3,0,19.2102454642476,49,2.5,757.0,2026628049,0.3,0.3
fig3_risk_compensation,863.0,0.4,0.3,0,-22.0162224797219,50,2.5,1053.0,2026628050,0.3,0.3
fig3_risk_compensation,548.0,0.4,0.3,0,-141.97080291970804,51,2.5,1326.0,2026628051,0.3,0.3
fig3_risk_compensation,899.0,0.4,0.3,0,-16.129032258064516,52,2.5,1044.0,2026628052,0.3,0.3
fig3_risk_compensation,878.9999999999999,0.4,0.3,0,-16.040955631399346,53,2.5,1020.0000000000001,2026628053,0.3,0.3
fig3_risk_compensation,988.0,0.4,0.3,0,-20.647773279352226,54,2.5,1192.0,2026628054,0.3,0.3
fig3_risk_compensation,703.0,0.4,0.3,0,-65.29160739687056,55,2.5,1162.0,2026628055,0.3,0.3
fig3_risk_compensation,754.0,0.4,0.3,0,-70.6896551724138,56,2.5,1287.0,2026628056,0.3,0.3
fig3_risk_compensation,1131.0,0.4,0.3,0,3.4482758620689653,57,2.5,1092.0,2026628057,0.3,0.3
fig3_risk_compensation,595.0,0.4,0.3,0,-121.34453781512605,58,2.5,1317.0,2026628058,0.3,0.3
fig3_risk_compensation,997.9999999999999,0.4,0.3,0,-37.07414829659321,59,2.5,1368.0,2026628059,0.3,0.3
fig3_risk_compensation,874.0,0.4,0.3,0,-51.37299771167048,60,2.5,1323.0,2026628060,0.3,0.3
fig3_risk_compensation,937.0,0.4,0.3,0,-28.38847385272145,61,2.5,1203.0,2026628061,0.3,0.3
fig3_risk_compensation,1147.0,0.4,0.3,0,-63.905841325196164,62,2.5,1880.0,2026628062,0.3,0.3
fig3_risk_compensation,600.0,0.4,0.3,0,-74.33333333333333,63,2.5,1046.0,2026628063,0.3,0.3
fig3_risk_compensation,744.0,0.4,0.3,0,-58.19892473118279,64,2.5,1177.0,2026628064,0.3,0.3
fig3_risk_compensation,676.0,0.4,0.3,0,-78.40236686390533,65,2.5,1206.0,2026628065,0.3,0.3
fig3_risk_compensation,561.0,0.4,0.3,0,-181.8181818181818,66,2.5,1581.0,2026628066,0.3,0.3
fig3_risk_compensation,813.0,0.4,0.3,0,-50.79950799507995,67,2.5,1226.0,2026628067,0.3,0.3
fig3_risk_compensation,578.0,0.4,0.3,0,-76.8166089965398,68,2.5,1022.0,2026628068,0.3,0.3
fig3_risk_compensation,1216.0,0.4,0.3,0,-9.457236842105264,69,2.5,1331.0,2026628069,0.3,0.3
fig3_risk_compensation,540.0,0.4,0.3,0,-108.33333333333333,70,2.5,1125.0,2026628070,0.3,0.3
fig3_risk_compensation,761.0,0.4,0.3,0,-72.93035479632063,71,2.5,1316.0,2026628071,0.3,0.3
fig3_risk_compensation,707.0,0.4,0.3,0,-33.23903818953324,72,2.5,942.0,2026628072,0.3,0.3
fig3_risk_compensation,589.0,0.4,0.3,0,-170.45840407470288,73,2.5,1593.0,2026628073,0.3,0.3
fig3_risk_compensation,728.0,0.4,0.3,0,-45.74175824175824,74,2.5,1061.0,2026628074,0.3,0.3
fig3_risk_compensation,681.0,0.4,0.3,0,-97.06314243759178,75,2.5,1342.0,2026628075,0.3,0.3
fig3_risk_compensation,877.0,0.4,0.3,0,17.559863169897376,76,2.5,723.0,2026628076,0.3,0.3
fig3_risk_compensation,871.0000000000001,0.4,0.3,0,-66.5901262916188,77,2.5,1451.0,2026628077,0.3,0.3
fig3_risk_compensation,765.0,0.4,0.3,0,-82.61437908496733,78,2.5,1397.0,2026628078,0.3,0.3
fig3_risk_compensation,1135.0,0.4,0.3,0,-25.2863436123348,79,2.5,1422.0,2026628079,0.3,0.3
fig3_risk_compensation,754.0,0.4,0.3,0,-47.745358090185675,80,2.5,1114.0,2026628080,0.3,0.3
fig3_risk_compensation,703.0,0.4,0.3,0,-49.359886201991465,81,2.5,1050.0,2026628081,0.3,0.3
fig3_risk_compensation,1060.0,0.4,0.3,0,-30.849056603773583,82,2.5,1387.0,2026628082,0.3,0.3
fig3_risk_compensation,804.0,0.4,0.3,0,-83.70646766169155,83,2.5,1477.0,2026628083,0.3,0.3
fig3_risk_compensation,898.0,0.4,0.3,0,-46.43652561247216,84,2.5,1315.0,2026628084,0.3,0.3
fig3_risk_compensation,775.0,0.4,0.3,0,-61.935483870967744,85,2.5,1255.0,2026628085,0.3,0.3
fig3_risk_compensation,655.0,0.4,0.3,0,-174.65648854961833,86,2.5,1799.0,2026628086,0.3,0.3
fig3_risk_compensation,1109.0,0.4,0.3,0,-27.41208295761948,87,2.5,1413.0,2026628087,0.3,0.3
fig3_risk_compensation,967.9999999999999,0.4,0.3,0,16.632231404958656,88,2.5,807.0000000000001,2026628088,0.3,0.3
fig3_risk_compensation,821.0,0.4,0.3,0,-23.50791717417783,89,2.5,1014.0,2026628089,0.3,0.3
fig3_risk_compensation,781.0,0.4,0.3,0,-60.81946222791293,90,2.5,1256.0,2026628090,0.3,0.3
fig3_risk_compensation,784.9999999999999,0.4,0.3,0,-31.46496815286626,91,2.5,1032.0,2026628091,0.3,0.3
fig3_risk_compensation,637.0,0.4,0.3,0,-19.152276295133436,92,2.5,759.0,2026628092,0.3,0.3
fig3_risk_compensation,831.0,0.4,0.3,0,-39.59085439229843,93,2.5,1160.0,2026628093,0.3,0.3
fig3_risk_compensation,813.0,0.4,0.3,0,-36.77736777367774,94,2.5,1112.0,2026628094,0.3,0.3
fig3_risk_compensation,556.0,0.4,0.3,0,-108.63309352517986,95,2.5,1160.0,2026628095,0.3,0.3
fig3_risk_compensation,716.0,0.4,0.3,0,-132.6815642458101,96,2.5,1666.0000000000002,2026628096,0.3,0.3
fig3_risk_compensation,655.0,0.4,0.3,0,-92.67175572519083,97,2.5,1262.0,2026628097,0.3,0.3
fig3_risk_compensation,989.0,0.4,0.3,0,-54.29726996966633,98,2.5,1526.0,2026628098,0.3,0.3
fig3_risk_compensation,711.0,0.4,0.3,0,-118.42475386779184,99,2.5,1553.0,2026628099,0.3,0.3
fig3_risk_compensation,759.0,0.4,0.3,0,70.09222661396575,0,2.5,227.0,2026632000,0.3,0.9
fig3_risk_compensation,683.0,0.4,0.3,0,69.83894582723279,1,2.5,206.00000000000003,2026632001,0.3,0.9
fig3_risk_compensation,875.0000000000001,0.4,0.3,0,72.11428571428573,2,2.5,244.0,2026632002,0.3,0.9
fig3_risk_compensation,786.0000000000001,0.4,0.3,0,80.02544529262087,3,2.5,157.0,2026632003,0.3,0.9
fig3_risk_compensation,797.0,0.4,0.3,0,67.87954830614805,4,2.5,256.0,2026632004,0.3,0.9
fig3_risk_compensation,912.0,0.4,0.3,0,77.74122807017544,5,2.5,203.0,2026632005,0.3,0.9
fig3_risk_compensation,936.0,0.4,0.3,0,81.94444444444444,6,2.5,169.0,2026632006,0.3,0.9
fig3_risk_compensation,1247.0,0.4,0.3,0,76.66399358460305,7,2.5,291.0,2026632007,0.3,0.9
fig3_risk_compensation,882.0,0.4,0.3,0,68.140589569161,8,2.5,281.0,2026632008,0.3,0.9
fig3_risk_compensation,626.0,0.4,0.3,0,63.09904153354633,9,2.5,231.0,2026632009,0.3,0.9
fig3_risk_compensation,1009.0,0.4,0.3,0,79.08820614469772,10,2.5,211.0,2026632010,0.3,0.9
fig3_risk_compensation,855.0,0.4,0.3,0,76.84210526315789,11,2.5,198.0,2026632011,0.3,0.9
fig3_risk_compensation,712.0,0.4,0.3,0,67.83707865168539,12,2.5,229.0,2026632012,0.3,0.9
fig3_risk_compensation,852.9999999999999,0.4,0.3,0,54.865181711606084,13,2.5,385.0,2026632013,0.3,0.9
fig3_risk_compensation,752.0,0.4,0.3,0,76.86170212765957,14,2.5,174.0,2026632014,0.3,0.9
fig3_risk_compensation,941.0,0.4,0.3,0,84.16578108395323,15,2.5,149.0,2026632015,0.3,0.9
fig3_risk_compensation,825.0,0.4,0.3,0,72.84848484848484,16,2.5,223.99999999999997,2026632016,0.3,0.9
fig3_risk_compensation,694.0,0.4,0.3,0,62.680115273775215,17,2.5,259.0,2026632017,0.3,0.9
fig3_risk_compensation,875.0000000000001,0.4,0.3,0,74.28571428571429,18,2.5,224.99999999999997,2026632018,0.3,0.9
fig3_risk_compensation,948.0000000000001,0.4,0.3,0,72.9957805907173,19,2.5,256.0,2026632019,0.3,0.9
fig3_risk_compensation,860.0,0.4,0.3,0,69.53488372093024,20,2.5,262.0,2026632020,0.3,0.9
fig3_risk_compensation,1143.0,0.4,0.3,0,81.5398075240595,21,2.5,211.0,2026632021,0.3,0.9
fig3_risk_compensation,576.0,0.4,0.3,0,59.548611111111114,22,2.5,233.0,2026632022,0.3,0.9
fig3_risk_compensation,734.0,0.4,0.3,0,75.74931880108991,23,2.5,178.0,2026632023,0.3,0.9
fig3_risk_compensation,839.0,0.4,0.3,0,71.63289630512514,24,2.5,238.00000000000003,2026632024,0.3,0.9
fig3_risk_compensation,603.0,0.4,0.3,0,69.1542288557214,25,2.5,186.0,2026632025,0.3,0.9
fig3_risk_compensation,801.9999999999999,0.4,0.3,0,69.7007481296758,26,2.5,243.0,2026632026,0.3,0.9
fig3_risk_compensation,787.0,0.4,0.3,0,81.19440914866583,27,2.5,148.0,2026632027,0.3,0.9
fig3_risk_compensation,920.0,0.4,0.3,0,71.52173913043478,28,2.5,262.0,2026632028,0.3,0.9
fig3_risk_compensation,986.0000000000001,0.4,0.3,0,66.22718052738337,29,2.5,333.0,2026632029,0.3,0.9
fig3_risk_compensation,1293.0,0.4,0.3,0,80.43310131477185,30,2.5,253.0,2026632030,0.3,0.9
fig3_risk_compensation,861.0,0.4,0.3,0,78.16492450638792,31,2.5,188.0,2026632031,0.3,0.9
fig3_risk_compensation,841.0000000000001,0.4,0.3,0,70.03567181926279,32,2.5,252.0,2026632032,0.3,0.9
fig3_risk_compensation,837.0000000000001,0.4,0.3,0,77.29988052568699,33,2.5,190.0,2026632033,0.3,0.9
