strategy,horizon,replicate_id,simulation_seed,cases,deaths,doses
no_vax_enh_ops,180,38,2026080438,272.0,123.0,0
vax_base_ops,180,38,2026080438,2156.0,952.0000000000001,15568
vax_enh_ops,180,38,2026080438,241.99999999999997,111.99999999999999,16689
comm_base_40,180,38,2026080438,707.0,307.0,40000
comm_base_60,180,38,2026080438,283.0,114.0,60000
no_vax_base_ops,90,39,2026080439,2168.0,1001.9999999999999,0
no_vax_enh_ops,90,39,2026080439,244.0,114.0,0
vax_base_ops,90,39,2026080439,1401.0,643.0,7506
vax_enh_ops,90,39,2026080439,246.0,112.99999999999999,8370
comm_base_40,90,39,2026080439,783.0,333.0,40000
comm_base_60,90,39,2026080439,534.0,217.0,60000
no_vax_base_ops,180,39,2026080439,7702.000000000001,3495.0,0
no_vax_enh_ops,180,39,2026080439,250.0,118.0,0
vax_base_ops,180,39,2026080439,2742.0,1219.0,16216
vax_enh_ops,180,39,2026080439,250.0,116.0,17356
comm_base_40,180,39,2026080439,1072.0,472.0,40000
comm_base_60,180,39,2026080439,631.0,247.0,60000
no_vax_base_ops,90,40,2026080440,1627.0,722.0,0
no_vax_enh_ops,90,40,2026080440,368.0,161.0,0
vax_base_ops,90,40,2026080440,1258.0,549.0,7036
vax_enh_ops,90,40,2026080440,390.0,169.0,8045
comm_base_40,90,40,2026080440,650.0,268.0,40000
comm_base_60,90,40,2026080440,455.0,181.0,60000
no_vax_base_ops,180,40,2026080440,5016.0,2246.0,0
no_vax_enh_ops,180,40,2026080440,370.0,161.0,0
vax_base_ops,180,40,2026080440,2042.0,895.9999999999999,15803
vax_enh_ops,180,40,2026080440,390.0,169.0,16961
comm_base_40,180,40,2026080440,742.0,309.0,40000
comm_base_60,180,40,2026080440,466.99999999999994,187.0,60000
no_vax_base_ops,90,42,2026080442,1738.0,751.0,0
no_vax_enh_ops,90,42,2026080442,282.0,114.0,0
vax_base_ops,90,42,2026080442,1637.9999999999998,685.0,7082
vax_enh_ops,90,42,2026080442,214.0,89.0,8246
comm_base_40,90,42,2026080442,653.0,232.0,40000
comm_base_60,90,42,2026080442,445.0,153.0,60000
no_vax_base_ops,180,42,2026080442,5615.0,2468.0,0
no_vax_enh_ops,180,42,2026080442,291.0,116.0,0
vax_base_ops,180,42,2026080442,3556.9999999999995,1499.0,15694
vax_enh_ops,180,42,2026080442,218.0,90.0,17205
comm_base_40,180,42,2026080442,825.0,300.0,40000
comm_base_60,180,42,2026080442,512.0,181.0,60000
no_vax_base_ops,90,41,2026080441,2853.0,1334.0,0
no_vax_enh_ops,90,41,2026080441,402.0,188.0,0
vax_base_ops,90,41,2026080441,1986.0,891.0,7448
vax_enh_ops,90,41,2026080441,328.0,145.0,8073
comm_base_40,90,41,2026080441,914.0,374.0,40000
comm_base_60,90,41,2026080441,483.0,191.0,60000
no_vax_base_ops,180,41,2026080441,8640.0,3955.0,0
no_vax_enh_ops,180,41,2026080441,432.0,197.0,0
vax_base_ops,180,41,2026080441,3283.0,1471.0,16071
vax_enh_ops,180,41,2026080441,331.0,146.0,17035
comm_base_40,180,41,2026080441,1133.0,481.0,40000
comm_base_60,180,41,2026080441,504.0,196.0,60000
no_vax_base_ops,90,44,2026080444,1532.0,683.0,0
no_vax_enh_ops,90,44,2026080444,187.0,69.0,0
vax_base_ops,90,44,2026080444,1206.0,512.0,8072
vax_enh_ops,90,44,2026080444,189.0,71.0,8374
comm_base_40,90,44,2026080444,521.0,212.0,40000
comm_base_60,90,44,2026080444,323.0,117.0,60000
no_vax_base_ops,180,44,2026080444,5752.0,2595.0,0
no_vax_enh_ops,180,44,2026080444,187.0,69.0,0
vax_base_ops,180,44,2026080444,2885.0,1222.0,16761
vax_enh_ops,180,44,2026080444,189.0,71.0,17330
comm_base_40,180,44,2026080444,608.0,246.0,40000
comm_base_60,180,44,2026080444,353.0,130.0,60000
no_vax_base_ops,90,43,2026080443,2362.0,1150.0,0
no_vax_enh_ops,90,43,2026080443,245.0,116.0,0
vax_base_ops,90,43,2026080443,1710.0,816.0000000000001,6817
vax_enh_ops,90,43,2026080443,202.0,94.0,8144
comm_base_40,90,43,2026080443,562.0,246.0,40000
comm_base_60,90,43,2026080443,466.0,193.0,60000
no_vax_base_ops,180,43,2026080443,7763.000000000001,3581.0,0
no_vax_enh_ops,180,43,2026080443,248.0,117.0,0
vax_base_ops,180,43,2026080443,3486.0,1602.0,15455
vax_enh_ops,180,43,2026080443,202.0,94.0,17133
comm_base_40,180,43,2026080443,916.9999999999999,415.0,40000
comm_base_60,180,43,2026080443,478.00000000000006,199.0,60000
no_vax_base_ops,90,45,2026080445,1269.0,580.0,0
no_vax_enh_ops,90,45,2026080445,200.0,79.0,0
vax_base_ops,90,45,2026080445,1080.0,475.0,7195
vax_enh_ops,90,45,2026080445,208.99999999999997,81.0,8364
comm_base_40,90,45,2026080445,428.0,170.0,40000
comm_base_60,90,45,2026080445,251.0,92.0,60000
no_vax_base_ops,180,45,2026080445,4866.0,2225.0,0
no_vax_enh_ops,180,45,2026080445,203.0,81.0,0
vax_base_ops,180,45,2026080445,2192.0,962.0,15955
vax_enh_ops,180,45,2026080445,208.99999999999997,81.0,17300
comm_base_40,180,45,2026080445,600.0,246.0,40000
comm_base_60,180,45,2026080445,263.0,96.0,60000
no_vax_base_ops,90,46,2026080446,1168.0,520.0,0
no_vax_enh_ops,90,46,2026080446,388.0,167.0,0
vax_base_ops,90,46,2026080446,1041.0,455.0,7213
vax_enh_ops,90,46,2026080446,351.0,150.0,8062
comm_base_40,90,46,2026080446,466.0,182.0,40000
comm_base_60,90,46,2026080446,390.0,151.0,60000
no_vax_base_ops,180,46,2026080446,3894.0000000000005,1784.0000000000002,0
no_vax_enh_ops,180,46,2026080446,396.0,172.0,0
vax_base_ops,180,46,2026080446,2239.0,957.0,16015
vax_enh_ops,180,46,2026080446,386.0,165.0,17009
comm_base_40,180,46,2026080446,547.0,214.0,40000
comm_base_60,180,46,2026080446,395.00000000000006,154.0,60000
no_vax_base_ops,90,47,2026080447,2288.0,1018.0,0
no_vax_enh_ops,90,47,2026080447,216.0,87.0,0
vax_base_ops,90,47,2026080447,1534.0,679.0,6737
vax_enh_ops,90,47,2026080447,192.0,79.0,7850
comm_base_40,90,47,2026080447,518.0,214.0,40000
comm_base_60,90,47,2026080447,331.0,117.0,60000
no_vax_base_ops,180,47,2026080447,8125.0,3617.0,0
no_vax_enh_ops,180,47,2026080447,216.0,87.0,0
vax_base_ops,180,47,2026080447,2858.0,1243.0,15416
vax_enh_ops,180,47,2026080447,198.0,79.0,16822
comm_base_40,180,47,2026080447,671.0,284.0,40000
comm_base_60,180,47,2026080447,349.0,125.0,60000
no_vax_base_ops,90,49,2026080449,1799.9999999999998,810.9999999999999,0
no_vax_enh_ops,90,49,2026080449,272.0,117.0,0
vax_base_ops,90,49,2026080449,1409.0,615.0,7268
vax_enh_ops,90,49,2026080449,238.00000000000003,100.0,8190
comm_base_40,90,49,2026080449,558.0,239.99999999999997,40000
comm_base_60,90,49,2026080449,485.0,193.0,60000
no_vax_base_ops,180,49,2026080449,6229.0,2786.0,0
no_vax_enh_ops,180,49,2026080449,291.0,130.0,0
vax_base_ops,180,49,2026080449,2563.0,1093.0,16019
vax_enh_ops,180,49,2026080449,238.00000000000003,100.0,17152
comm_base_40,180,49,2026080449,649.0,280.0,40000
comm_base_60,180,49,2026080449,555.0,221.00000000000003,60000
no_vax_base_ops,90,48,2026080448,1722.9999999999998,789.0,0
no_vax_enh_ops,90,48,2026080448,301.0,141.0,0
vax_base_ops,90,48,2026080448,1331.0,593.0,7261
vax_enh_ops,90,48,2026080448,308.0,145.0,8020
comm_base_40,90,48,2026080448,776.0,325.0,40000
comm_base_60,90,48,2026080448,413.0,176.0,60000
no_vax_base_ops,180,48,2026080448,6738.0,3147.0,0
no_vax_enh_ops,180,48,2026080448,302.0,142.0,0
vax_base_ops,180,48,2026080448,2564.0,1148.0,16035
vax_enh_ops,180,48,2026080448,308.0,145.0,16965
comm_base_40,180,48,2026080448,1048.0,434.99999999999994,40000
comm_base_60,180,48,2026080448,429.00000000000006,182.0,60000
no_vax_base_ops,90,51,2026080451,1764.0,814.9999999999999,0
no_vax_enh_ops,90,51,2026080451,264.0,111.99999999999999,0
vax_base_ops,90,51,2026080451,1466.0,667.0,7824
vax_enh_ops,90,51,2026080451,237.00000000000003,91.0,8479
comm_base_40,90,51,2026080451,739.0,315.0,40000
comm_base_60,90,51,2026080451,477.0,189.0,60000
no_vax_base_ops,180,51,2026080451,5669.0,2595.0,0
no_vax_enh_ops,180,51,2026080451,264.0,111.99999999999999,0
vax_base_ops,180,51,2026080451,2861.0,1248.0,16505
vax_enh_ops,180,51,2026080451,238.00000000000003,92.0,17455
comm_base_40,180,51,2026080451,979.0,417.0,40000
comm_base_60,180,51,2026080451,488.0,195.0,60000
no_vax_base_ops,90,53,2026080453,1975.0,865.9999999999999,0
no_vax_enh_ops,90,53,2026080453,365.0,165.0,0
vax_base_ops,90,53,2026080453,1799.9999999999998,780.0,7134
vax_enh_ops,90,53,2026080453,376.0,171.0,7959
comm_base_40,90,53,2026080453,678.0,278.0,40000
comm_base_60,90,53,2026080453,511.0,193.0,60000
no_vax_base_ops,180,53,2026080453,5593.0,2539.0,0
no_vax_enh_ops,180,53,2026080453,374.0,171.0,0
vax_base_ops,180,53,2026080453,3443.0,1466.0,15756
vax_enh_ops,180,53,2026080453,379.0,171.0,16897
comm_base_40,180,53,2026080453,877.0,369.0,40000
comm_base_60,180,53,2026080453,529.0,200.0,60000
no_vax_base_ops,90,50,2026080450,2225.0,982.0000000000001,0
no_vax_enh_ops,90,50,2026080450,207.99999999999997,94.0,0
vax_base_ops,90,50,2026080450,1340.0,568.0,7380
vax_enh_ops,90,50,2026080450,184.0,83.0,7800
comm_base_40,90,50,2026080450,552.0,222.00000000000003,40000
comm_base_60,90,50,2026080450,342.0,122.0,60000
no_vax_base_ops,180,50,2026080450,9492.0,4297.0,0
no_vax_enh_ops,180,50,2026080450,207.99999999999997,94.0,0
vax_base_ops,180,50,2026080450,2368.0,1012.0,16118
vax_enh_ops,180,50,2026080450,184.0,83.0,16780
comm_base_40,180,50,2026080450,761.0,304.0,40000
comm_base_60,180,50,2026080450,370.0,131.0,60000
no_vax_base_ops,90,54,2026080454,1604.9999999999998,737.0,0
no_vax_enh_ops,90,54,2026080454,365.0,145.0,0
vax_base_ops,90,54,2026080454,1136.0,498.99999999999994,7388
vax_enh_ops,90,54,2026080454,331.0,131.0,8128
comm_base_40,90,54,2026080454,525.0,211.0,40000
comm_base_60,90,54,2026080454,337.0,125.0,60000
no_vax_base_ops,180,54,2026080454,6181.0,2773.0,0
no_vax_enh_ops,180,54,2026080454,371.0,150.0,0
vax_base_ops,180,54,2026080454,2544.0,1106.0,16168
vax_enh_ops,180,54,2026080454,332.0,132.0,17067
comm_base_40,180,54,2026080454,679.0,276.0,40000
comm_base_60,180,54,2026080454,357.0,129.0,60000
no_vax_base_ops,90,52,2026080452,1895.0000000000002,875.0000000000001,0
no_vax_enh_ops,90,52,2026080452,357.0,161.0,0
vax_base_ops,90,52,2026080452,1538.0,691.0,6951
vax_enh_ops,90,52,2026080452,327.0,142.0,7873
comm_base_40,90,52,2026080452,650.0,275.0,40000
comm_base_60,90,52,2026080452,477.0,188.0,60000
no_vax_base_ops,180,52,2026080452,6336.0,2886.0,0
no_vax_enh_ops,180,52,2026080452,357.0,161.0,0
vax_base_ops,180,52,2026080452,2964.0,1332.0,15646
vax_enh_ops,180,52,2026080452,328.0,142.0,16831
comm_base_40,180,52,2026080452,858.0000000000001,368.0,40000
comm_base_60,180,52,2026080452,502.0,198.0,60000
no_vax_base_ops,90,55,2026080455,1881.0,826.0,0
no_vax_enh_ops,90,55,2026080455,246.0,106.0,0
vax_base_ops,90,55,2026080455,1482.0,639.0,6136
vax_enh_ops,90,55,2026080455,249.0,106.0,7929
comm_base_40,90,55,2026080455,589.0,236.0,40000
comm_base_60,90,55,2026080455,392.0,150.0,60000
no_vax_base_ops,180,55,2026080455,6711.0,2975.0,0
no_vax_enh_ops,180,55,2026080455,246.0,106.0,0
vax_base_ops,180,55,2026080455,3076.0,1307.0,14815
vax_enh_ops,180,55,2026080455,249.0,106.0,16899
comm_base_40,180,55,2026080455,786.0000000000001,312.0,40000
comm_base_60,180,55,2026080455,396.99999999999994,150.0,60000
no_vax_base_ops,90,57,2026080457,1476.0,655.0,0
no_vax_enh_ops,90,57,2026080457,250.0,119.00000000000001,0
vax_base_ops,90,57,2026080457,1170.0,490.0,6748
vax_enh_ops,90,57,2026080457,225.99999999999997,108.0,8273
comm_base_40,90,57,2026080457,375.0,167.0,40000
comm_base_60,90,57,2026080457,422.0,170.0,60000
no_vax_base_ops,180,57,2026080457,5722.0,2567.0,0
no_vax_enh_ops,180,57,2026080457,250.0,119.00000000000001,0
vax_base_ops,180,57,2026080457,2310.0,975.0,15505
vax_enh_ops,180,57,2026080457,225.99999999999997,108.0,17216
comm_base_40,180,57,2026080457,458.0,191.0,40000
comm_base_60,180,57,2026080457,456.0,178.0,60000
no_vax_base_ops,90,59,2026080459,1429.0,663.0,0
no_vax_enh_ops,90,59,2026080459,283.0,139.0,0
vax_base_ops,90,59,2026080459,1270.0,582.0,6760
vax_enh_ops,90,59,2026080459,261.0,125.0,8017
comm_base_40,90,59,2026080459,543.0,253.0,40000
comm_base_60,90,59,2026080459,307.0,134.0,60000
no_vax_base_ops,180,59,2026080459,4572.0,2064.0,0
no_vax_enh_ops,180,59,2026080459,283.0,139.0,0
vax_base_ops,180,59,2026080459,2593.0,1145.0,15537
vax_enh_ops,180,59,2026080459,261.0,125.0,16978
comm_base_40,180,59,2026080459,657.0,297.0,40000
comm_base_60,180,59,2026080459,308.0,134.0,60000
no_vax_base_ops,90,58,2026080458,1754.0,806.0,0
no_vax_enh_ops,90,58,2026080458,243.0,109.0,0
vax_base_ops,90,58,2026080458,1168.0,514.0,6741
vax_enh_ops,90,58,2026080458,181.0,70.0,8001
comm_base_40,90,58,2026080458,662.0,283.0,40000
comm_base_60,90,58,2026080458,421.0,165.0,60000
no_vax_base_ops,180,58,2026080458,5616.0,2540.0,0
no_vax_enh_ops,180,58,2026080458,245.0,110.0,0
vax_base_ops,180,58,2026080458,2057.0,912.9999999999999,15516
vax_enh_ops,180,58,2026080458,181.0,70.0,16223
comm_base_40,180,58,2026080458,886.9999999999999,378.0,40000
comm_base_60,180,58,2026080458,428.0,168.0,60000
no_vax_base_ops,90,60,2026080460,1756.9999999999998,859.0,0
no_vax_enh_ops,90,60,2026080460,298.0,153.0,0
vax_base_ops,90,60,2026080460,1736.0,827.9999999999999,6931
vax_enh_ops,90,60,2026080460,260.0,132.0,8097
comm_base_40,90,60,2026080460,572.0,267.0,40000
comm_base_60,90,60,2026080460,362.0,157.0,60000
no_vax_base_ops,180,60,2026080460,5124.0,2364.0,0
no_vax_enh_ops,180,60,2026080460,322.0,162.0,0
vax_base_ops,180,60,2026080460,3146.0,1422.0,15583
vax_enh_ops,180,60,2026080460,261.0,133.0,17081
comm_base_40,180,60,2026080460,756.0,355.0,40000
comm_base_60,180,60,2026080460,367.0,161.0,60000
no_vax_base_ops,90,62,2026080462,1607.0,745.0,0
no_vax_enh_ops,90,62,2026080462,284.0,128.0,0
vax_base_ops,90,62,2026080462,1056.0,492.0,7051
vax_enh_ops,90,62,2026080462,227.0,99.0,8124
comm_base_40,90,62,2026080462,656.0,290.0,40000
comm_base_60,90,62,2026080462,360.0,151.0,60000
no_vax_base_ops,180,62,2026080462,6293.0,2878.0,0
no_vax_enh_ops,180,62,2026080462,295.0,131.0,0
vax_base_ops,180,62,2026080462,1865.0,844.0,15845
vax_enh_ops,180,62,2026080462,229.0,101.0,17090
comm_base_40,180,62,2026080462,787.0,344.0,40000
comm_base_60,180,62,2026080462,378.0,161.0,60000
no_vax_base_ops,90,56,2026080456,2381.0,1119.0,0
no_vax_enh_ops,90,56,2026080456,406.0,192.0,0
vax_base_ops,90,56,2026080456,2182.0,1004.0,7191
vax_enh_ops,90,56,2026080456,343.0,161.0,8396
comm_base_40,90,56,2026080456,772.0,338.0,40000
comm_base_60,90,56,2026080456,443.0,183.0,60000
no_vax_base_ops,180,56,2026080456,7895.000000000001,3666.0,0
no_vax_enh_ops,180,56,2026080456,430.99999999999994,202.0,0
vax_base_ops,180,56,2026080456,4421.0,1993.0,15736
vax_enh_ops,180,56,2026080456,343.0,161.0,17383
comm_base_40,180,56,2026080456,939.0000000000001,402.0,40000
comm_base_60,180,56,2026080456,453.0,186.0,60000
no_vax_base_ops,90,61,2026080461,1353.0,641.0,0
no_vax_enh_ops,90,61,2026080461,247.0,120.99999999999999,0
vax_base_ops,90,61,2026080461,1303.0,612.0,6111
vax_enh_ops,90,61,2026080461,230.0,111.00000000000001,7824
comm_base_40,90,61,2026080461,485.0,215.0,40000
comm_base_60,90,61,2026080461,340.0,149.0,60000
no_vax_base_ops,180,61,2026080461,3913.0,1777.0,0
no_vax_enh_ops,180,61,2026080461,259.0,127.00000000000001,0
vax_base_ops,180,61,2026080461,2729.0,1184.0,14829
vax_enh_ops,180,61,2026080461,230.0,111.00000000000001,16804
comm_base_40,180,61,2026080461,642.0,286.0,40000
comm_base_60,180,61,2026080461,385.0,170.0,60000
no_vax_base_ops,90,63,2026080463,1778.0,783.0,0
no_vax_enh_ops,90,63,2026080463,225.99999999999997,106.0,0
vax_base_ops,90,63,2026080463,1403.0,604.0,7173
vax_enh_ops,90,63,2026080463,249.0,117.0,8243
comm_base_40,90,63,2026080463,885.0,383.0,40000
comm_base_60,90,63,2026080463,507.0,218.0,60000
no_vax_base_ops,180,63,2026080463,5193.0,2389.0,0
no_vax_enh_ops,180,63,2026080463,227.0,107.0,0
vax_base_ops,180,63,2026080463,3050.0,1329.0,15891
vax_enh_ops,180,63,2026080463,249.0,117.0,17214
comm_base_40,180,63,2026080463,1208.0,512.0,40000
comm_base_60,180,63,2026080463,536.0,231.0,60000
no_vax_base_ops,90,64,2026080464,1889.0,848.0,0
no_vax_enh_ops,90,64,2026080464,229.0,97.0,0
vax_base_ops,90,64,2026080464,1226.0,520.0,7251
vax_enh_ops,90,64,2026080464,197.0,83.0,8286
comm_base_40,90,64,2026080464,491.00000000000006,199.0,40000
comm_base_60,90,64,2026080464,350.0,139.0,60000
no_vax_base_ops,180,64,2026080464,6410.0,2826.0,0
no_vax_enh_ops,180,64,2026080464,238.00000000000003,99.0,0
vax_base_ops,180,64,2026080464,2407.0,1020.0000000000001,15973
vax_enh_ops,180,64,2026080464,197.0,83.0,17228
comm_base_40,180,64,2026080464,657.0,272.0,40000
comm_base_60,180,64,2026080464,359.0,140.0,60000
no_vax_base_ops,90,65,2026080465,1754.0,792.0,0
no_vax_enh_ops,90,65,2026080465,271.0,122.0,0
vax_base_ops,90,65,2026080465,1459.0,642.0,7229
vax_enh_ops,90,65,2026080465,245.0,107.0,8178
comm_base_40,90,65,2026080465,597.0,246.0,40000
comm_base_60,90,65,2026080465,355.0,145.0,60000
no_vax_base_ops,180,65,2026080465,7820.000000000001,3547.9999999999995,0
no_vax_enh_ops,180,65,2026080465,280.0,126.0,0
vax_base_ops,180,65,2026080465,3390.0,1464.0,15882
vax_enh_ops,180,65,2026080465,262.0,117.0,17144
comm_base_40,180,65,2026080465,713.0,291.0,40000
comm_base_60,180,65,2026080465,372.0,153.0,60000
no_vax_base_ops,90,68,2026080468,1351.0,604.0,0
no_vax_enh_ops,90,68,2026080468,173.0,77.0,0
vax_base_ops,90,68,2026080468,1392.0,603.0,6494
vax_enh_ops,90,68,2026080468,163.0,71.0,8065
comm_base_40,90,68,2026080468,386.0,157.0,40000
comm_base_60,90,68,2026080468,295.0,114.0,60000
no_vax_base_ops,180,68,2026080468,4778.0,2172.0,0
no_vax_enh_ops,180,68,2026080468,173.0,77.0,0
vax_base_ops,180,68,2026080468,2662.0,1160.0,15156
vax_enh_ops,180,68,2026080468,163.0,71.0,17056
comm_base_40,180,68,2026080468,580.0,236.0,40000
comm_base_60,180,68,2026080468,348.0,131.0,60000
no_vax_base_ops,90,70,2026080470,1620.0,749.0,0
no_vax_enh_ops,90,70,2026080470,289.0,144.0,0
vax_base_ops,90,70,2026080470,1209.0,538.0,7108
vax_enh_ops,90,70,2026080470,221.00000000000003,105.0,7944
comm_base_40,90,70,2026080470,670.0,283.0,40000
comm_base_60,90,70,2026080470,365.0,158.0,60000
no_vax_base_ops,180,70,2026080470,5934.0,2750.0,0
no_vax_enh_ops,180,70,2026080470,319.0,162.0,0
vax_base_ops,180,70,2026080470,2572.0,1149.0,15858
vax_enh_ops,180,70,2026080470,221.00000000000003,105.0,16917
comm_base_40,180,70,2026080470,899.0,383.0,40000
comm_base_60,180,70,2026080470,384.0,161.0,60000
no_vax_base_ops,90,66,2026080466,2261.0,1020.0000000000001,0
no_vax_enh_ops,90,66,2026080466,332.0,146.0,0
vax_base_ops,90,66,2026080466,1765.0,776.0,7198
vax_enh_ops,90,66,2026080466,254.00000000000003,116.0,8084
comm_base_40,90,66,2026080466,797.0,321.0,40000
comm_base_60,90,66,2026080466,523.0,206.00000000000003,60000
no_vax_base_ops,180,66,2026080466,8768.0,3956.0,0
no_vax_enh_ops,180,66,2026080466,333.0,147.0,0
vax_base_ops,180,66,2026080466,3465.0,1502.0,15792
vax_enh_ops,180,66,2026080466,254.00000000000003,116.0,17029
comm_base_40,180,66,2026080466,903.9999999999999,368.0,40000
comm_base_60,180,66,2026080466,536.0,216.0,60000
no_vax_base_ops,90,67,2026080467,1455.0,671.0,0
no_vax_enh_ops,90,67,2026080467,360.0,157.0,0
vax_base_ops,90,67,2026080467,1181.0,536.0,6825
vax_enh_ops,90,67,2026080467,256.0,101.0,8026
comm_base_40,90,67,2026080467,485.0,201.0,40000
comm_base_60,90,67,2026080467,369.0,137.0,60000
no_vax_base_ops,180,67,2026080467,4353.0,2004.9999999999998,0
no_vax_enh_ops,180,67,2026080467,423.0,188.0,0
vax_base_ops,180,67,2026080467,2528.0,1109.0,15627
vax_enh_ops,180,67,2026080467,256.0,101.0,16974
comm_base_40,180,67,2026080467,732.0,306.0,40000
comm_base_60,180,67,2026080467,430.0,160.0,60000
no_vax_base_ops,90,69,2026080469,1992.0,928.0,0
no_vax_enh_ops,90,69,2026080469,234.0,112.99999999999999,0
vax_base_ops,90,69,2026080469,1410.0,639.0,7344
vax_enh_ops,90,69,2026080469,195.0,97.0,7992
comm_base_40,90,69,2026080469,395.00000000000006,166.0,40000
comm_base_60,90,69,2026080469,508.00000000000006,206.00000000000003,60000
no_vax_base_ops,180,69,2026080469,7994.999999999999,3663.0000000000005,0
no_vax_enh_ops,180,69,2026080469,235.0,112.99999999999999,0
vax_base_ops,180,69,2026080469,2792.0,1266.0,16072
vax_enh_ops,180,69,2026080469,195.0,97.0,16956
comm_base_40,180,69,2026080469,444.00000000000006,187.0,40000
comm_base_60,180,69,2026080469,529.0,217.0,60000
no_vax_base_ops,90,72,2026080472,2062.0,967.9999999999999,0
no_vax_enh_ops,90,72,2026080472,284.0,131.0,0
vax_base_ops,90,72,2026080472,1343.0,611.0,6957
vax_enh_ops,90,72,2026080472,239.00000000000003,105.0,7781
comm_base_40,90,72,2026080472,749.0,320.0,40000
comm_base_60,90,72,2026080472,377.0,167.0,60000
no_vax_base_ops,180,72,2026080472,7402.0,3379.9999999999995,0
no_vax_enh_ops,180,72,2026080472,284.0,131.0,0
vax_base_ops,180,72,2026080472,2120.0,965.0000000000001,15747
vax_enh_ops,180,72,2026080472,238.00000000000003,105.0,16767
