analysis,base_deaths,coverage,det,max_vaccines,mortality_reduction_pct,replicate,scenario_deaths,seed,trace,ve
fig3_community_ve,1150.0,0.0,0.3,0,0.0,85,1150.0,2026422085,0.3,0.15
fig3_community_ve,787.0,0.0,0.3,0,0.0,86,787.0,2026422086,0.3,0.15
fig3_community_ve,1474.0,0.0,0.3,0,0.0,87,1474.0,2026422087,0.3,0.15
fig3_community_ve,1043.0,0.0,0.3,0,0.0,88,1043.0,2026422088,0.3,0.15
fig3_community_ve,1127.0,0.0,0.3,0,0.0,89,1127.0,2026422089,0.3,0.15
fig3_community_ve,1326.0,0.0,0.3,0,0.0,90,1326.0,2026422090,0.3,0.15
fig3_community_ve,891.0,0.0,0.3,0,0.0,91,891.0,2026422091,0.3,0.15
fig3_community_ve,1024.0,0.0,0.3,0,0.0,92,1024.0,2026422092,0.3,0.15
fig3_community_ve,1269.0,0.0,0.3,0,0.0,93,1269.0,2026422093,0.3,0.15
fig3_community_ve,909.0000000000001,0.0,0.3,0,0.0,94,909.0000000000001,2026422094,0.3,0.15
fig3_community_ve,1143.0,0.0,0.3,0,0.0,95,1143.0,2026422095,0.3,0.15
fig3_community_ve,1089.0,0.0,0.3,0,0.0,96,1089.0,2026422096,0.3,0.15
fig3_community_ve,1578.0,0.0,0.3,0,0.0,97,1578.0,2026422097,0.3,0.15
fig3_community_ve,626.0,0.0,0.3,0,0.0,98,626.0,2026422098,0.3,0.15
fig3_community_ve,1401.0,0.0,0.3,0,0.0,99,1401.0,2026422099,0.3,0.15
fig3_community_ve,1210.0,0.0,0.3,0,0.0,0,1210.0,2026423000,0.3,0.3
fig3_community_ve,903.0,0.0,0.3,0,0.0,1,903.0,2026423001,0.3,0.3
fig3_community_ve,1325.0,0.0,0.3,0,0.0,2,1325.0,2026423002,0.3,0.3
fig3_community_ve,1206.0,0.0,0.3,0,0.0,3,1206.0,2026423003,0.3,0.3
fig3_community_ve,855.0,0.0,0.3,0,0.0,4,855.0,2026423004,0.3,0.3
fig3_community_ve,1348.0,0.0,0.3,0,0.0,5,1348.0,2026423005,0.3,0.3
fig3_community_ve,1048.0,0.0,0.3,0,0.0,6,1048.0,2026423006,0.3,0.3
fig3_community_ve,1541.0,0.0,0.3,0,0.0,7,1541.0,2026423007,0.3,0.3
fig3_community_ve,1088.0,0.0,0.3,0,0.0,8,1088.0,2026423008,0.3,0.3
fig3_community_ve,1005.0,0.0,0.3,0,0.0,9,1005.0,2026423009,0.3,0.3
fig3_community_ve,1502.0,0.0,0.3,0,0.0,10,1502.0,2026423010,0.3,0.3
fig3_community_ve,1169.0,0.0,0.3,0,0.0,11,1169.0,2026423011,0.3,0.3
fig3_community_ve,1050.0,0.0,0.3,0,0.0,12,1050.0,2026423012,0.3,0.3
fig3_community_ve,867.0000000000001,0.0,0.3,0,0.0,13,867.0000000000001,2026423013,0.3,0.3
fig3_community_ve,983.0,0.0,0.3,0,0.0,14,983.0,2026423014,0.3,0.3
fig3_community_ve,1156.0,0.0,0.3,0,0.0,15,1156.0,2026423015,0.3,0.3
fig3_community_ve,1152.0,0.0,0.3,0,0.0,16,1152.0,2026423016,0.3,0.3
fig3_community_ve,1324.0,0.0,0.3,0,0.0,17,1324.0,2026423017,0.3,0.3
fig3_community_ve,1381.0,0.0,0.3,0,0.0,18,1381.0,2026423018,0.3,0.3
fig3_community_ve,1209.0,0.0,0.3,0,0.0,19,1209.0,2026423019,0.3,0.3
fig3_community_ve,931.0,0.0,0.3,0,0.0,20,931.0,2026423020,0.3,0.3
fig3_community_ve,1001.9999999999999,0.0,0.3,0,0.0,21,1001.9999999999999,2026423021,0.3,0.3
fig3_community_ve,945.0,0.0,0.3,0,0.0,22,945.0,2026423022,0.3,0.3
fig3_community_ve,721.0,0.0,0.3,0,0.0,23,721.0,2026423023,0.3,0.3
