strategy,replicate_id,simulation_seed,extinct_before_day90,extinction_time,total_deaths,total_infected,total_vaccines
no_vax_enh_ops,375,2026073375,0,nan,109,250,0
comm_base_40,375,2026073375,0,nan,184,457,40000
comm_base_60,375,2026073375,0,nan,134,338,60000
no_vax_base_ops,374,2026073374,0,nan,963,2119,0
no_vax_enh_ops,374,2026073374,1,78.74512110547039,114,220,0
comm_base_40,374,2026073374,0,nan,301,702,40000
comm_base_60,374,2026073374,0,nan,223,520,60000
no_vax_base_ops,378,2026073378,0,nan,726,1601,0
no_vax_enh_ops,378,2026073378,0,nan,122,282,0
comm_base_40,378,2026073378,0,nan,218,517,40000
comm_base_60,378,2026073378,0,nan,105,273,60000
no_vax_base_ops,377,2026073377,0,nan,969,2106,0
no_vax_enh_ops,377,2026073377,0,nan,183,390,0
comm_base_40,377,2026073377,0,nan,373,868,40000
comm_base_60,377,2026073377,0,nan,171,426,60000
no_vax_base_ops,379,2026073379,0,nan,1066,2206,0
no_vax_enh_ops,379,2026073379,0,nan,151,313,0
comm_base_40,379,2026073379,0,nan,368,794,40000
comm_base_60,379,2026073379,0,nan,233,526,60000
no_vax_base_ops,381,2026073381,0,nan,644,1449,0
no_vax_enh_ops,381,2026073381,0,nan,140,293,0
comm_base_40,381,2026073381,0,nan,218,553,40000
comm_base_60,381,2026073381,0,nan,139,332,60000
no_vax_base_ops,380,2026073380,0,nan,675,1476,0
no_vax_enh_ops,380,2026073380,0,nan,162,326,0
comm_base_40,380,2026073380,0,nan,197,466,40000
comm_base_60,380,2026073380,0,nan,164,375,60000
no_vax_base_ops,382,2026073382,0,nan,729,1617,0
no_vax_enh_ops,382,2026073382,0,nan,90,193,0
comm_base_40,382,2026073382,0,nan,232,555,40000
comm_base_60,382,2026073382,0,nan,178,446,60000
no_vax_base_ops,384,2026073384,0,nan,872,1894,0
no_vax_enh_ops,384,2026073384,1,84.90971204874168,130,283,0
comm_base_40,384,2026073384,0,nan,326,792,40000
comm_base_60,384,2026073384,0,nan,202,466,60000
no_vax_base_ops,383,2026073383,0,nan,613,1350,0
no_vax_enh_ops,383,2026073383,0,nan,132,303,0
comm_base_40,383,2026073383,0,nan,215,515,40000
comm_base_60,383,2026073383,0,nan,154,389,60000
no_vax_base_ops,386,2026073386,0,nan,956,2158,0
no_vax_enh_ops,386,2026073386,0,nan,100,212,0
comm_base_40,386,2026073386,0,nan,247,589,40000
comm_base_60,386,2026073386,0,nan,159,388,60000
no_vax_base_ops,385,2026073385,0,nan,1071,2319,0
no_vax_enh_ops,385,2026073385,0,nan,185,389,0
comm_base_40,385,2026073385,0,nan,255,579,40000
comm_base_60,385,2026073385,0,nan,217,515,60000
no_vax_base_ops,387,2026073387,0,nan,775,1741,0
no_vax_enh_ops,387,2026073387,0,nan,89,223,0
comm_base_40,387,2026073387,0,nan,257,665,40000
comm_base_60,387,2026073387,0,nan,176,426,60000
no_vax_base_ops,390,2026073390,0,nan,789,1734,0
no_vax_enh_ops,390,2026073390,0,nan,88,210,0
comm_base_40,390,2026073390,0,nan,279,647,40000
comm_base_60,390,2026073390,0,nan,226,552,60000
no_vax_base_ops,389,2026073389,0,nan,1047,2269,0
no_vax_enh_ops,389,2026073389,0,nan,139,318,0
comm_base_40,389,2026073389,0,nan,290,712,40000
comm_base_60,389,2026073389,0,nan,161,406,60000
no_vax_base_ops,388,2026073388,0,nan,799,1770,0
no_vax_enh_ops,388,2026073388,1,79.63396572248843,114,229,0
comm_base_40,388,2026073388,0,nan,195,439,40000
comm_base_60,388,2026073388,0,nan,116,287,60000
no_vax_base_ops,391,2026073391,0,nan,761,1647,0
no_vax_enh_ops,391,2026073391,0,nan,179,385,0
comm_base_40,391,2026073391,0,nan,227,536,40000
comm_base_60,391,2026073391,0,nan,149,366,60000
no_vax_base_ops,392,2026073392,0,nan,662,1474,0
no_vax_enh_ops,392,2026073392,1,89.7982552381107,92,204,0
comm_base_40,392,2026073392,0,nan,242,616,40000
comm_base_60,392,2026073392,0,nan,127,345,60000
no_vax_base_ops,393,2026073393,0,nan,907,2050,0
no_vax_enh_ops,393,2026073393,0,nan,147,353,0
comm_base_40,393,2026073393,0,nan,293,733,40000
comm_base_60,393,2026073393,0,nan,160,426,60000
no_vax_base_ops,394,2026073394,0,nan,1368,2965,0
no_vax_enh_ops,394,2026073394,0,nan,210,453,0
comm_base_40,394,2026073394,0,nan,422,993,40000
comm_base_60,394,2026073394,0,nan,252,644,60000
no_vax_base_ops,395,2026073395,0,nan,779,1694,0
no_vax_enh_ops,395,2026073395,0,nan,122,248,0
comm_base_40,395,2026073395,0,nan,292,662,40000
comm_base_60,395,2026073395,0,nan,175,412,60000
no_vax_base_ops,396,2026073396,0,nan,944,2047,0
no_vax_enh_ops,396,2026073396,0,nan,144,323,0
comm_base_40,396,2026073396,0,nan,300,732,40000
comm_base_60,396,2026073396,0,nan,161,416,60000
no_vax_base_ops,399,2026073399,0,nan,693,1576,0
no_vax_enh_ops,399,2026073399,1,86.3626536558894,85,211,0
comm_base_40,399,2026073399,0,nan,199,485,40000
comm_base_60,399,2026073399,0,nan,111,294,60000
no_vax_base_ops,397,2026073397,0,nan,897,1901,0
no_vax_enh_ops,397,2026073397,0,nan,171,352,0
comm_base_40,397,2026073397,0,nan,258,584,40000
comm_base_60,397,2026073397,0,nan,135,327,60000
no_vax_base_ops,398,2026073398,0,nan,786,1649,0
no_vax_enh_ops,398,2026073398,1,79.61266374279462,98,194,0
comm_base_40,398,2026073398,0,nan,209,459,40000
comm_base_60,398,2026073398,0,nan,119,272,60000
no_vax_base_ops,400,2026073400,0,nan,850,1805,0
no_vax_enh_ops,400,2026073400,0,nan,189,422,0
comm_base_40,400,2026073400,0,nan,312,721,40000
comm_base_60,400,2026073400,0,nan,171,411,60000
no_vax_base_ops,401,2026073401,0,nan,779,1677,0
no_vax_enh_ops,401,2026073401,0,nan,129,313,0
comm_base_40,401,2026073401,0,nan,275,648,40000
comm_base_60,401,2026073401,0,nan,133,363,60000
no_vax_base_ops,402,2026073402,0,nan,1236,2751,0
no_vax_enh_ops,402,2026073402,0,nan,112,262,0
comm_base_40,402,2026073402,0,nan,423,1014,40000
comm_base_60,402,2026073402,0,nan,246,630,60000
no_vax_base_ops,403,2026073403,0,nan,604,1323,0
no_vax_enh_ops,403,2026073403,0,nan,109,241,0
comm_base_40,403,2026073403,0,nan,199,451,40000
comm_base_60,403,2026073403,0,nan,128,317,60000
no_vax_base_ops,404,2026073404,0,nan,667,1526,0
no_vax_enh_ops,404,2026073404,0,nan,95,233,0
comm_base_40,404,2026073404,0,nan,222,564,40000
comm_base_60,404,2026073404,0,nan,127,328,60000
no_vax_base_ops,405,2026073405,0,nan,632,1401,0
no_vax_enh_ops,405,2026073405,1,83.89334617941466,95,229,0
comm_base_40,405,2026073405,0,nan,195,504,40000
comm_base_60,405,2026073405,0,nan,121,325,60000
no_vax_base_ops,406,2026073406,0,nan,829,1800,0
no_vax_enh_ops,406,2026073406,0,nan,71,157,0
comm_base_40,406,2026073406,0,nan,230,550,40000
comm_base_60,406,2026073406,0,nan,136,334,60000
no_vax_base_ops,407,2026073407,0,nan,477,946,0
no_vax_enh_ops,407,2026073407,0,nan,110,221,0
comm_base_40,407,2026073407,0,nan,204,420,40000
comm_base_60,407,2026073407,0,nan,113,254,60000
no_vax_base_ops,408,2026073408,0,nan,1016,2159,0
no_vax_enh_ops,408,2026073408,0,nan,130,291,0
comm_base_40,408,2026073408,0,nan,343,801,40000
comm_base_60,408,2026073408,0,nan,221,525,60000
no_vax_base_ops,409,2026073409,0,nan,669,1516,0
no_vax_enh_ops,409,2026073409,0,nan,138,312,0
comm_base_40,409,2026073409,0,nan,224,571,40000
comm_base_60,409,2026073409,0,nan,124,317,60000
no_vax_base_ops,410,2026073410,0,nan,634,1375,0
no_vax_enh_ops,410,2026073410,1,82.62388802813588,118,236,0
comm_base_40,410,2026073410,0,nan,231,543,40000
comm_base_60,410,2026073410,0,nan,125,282,60000
no_vax_base_ops,411,2026073411,0,nan,690,1536,0
no_vax_enh_ops,411,2026073411,0,nan,119,262,0
comm_base_40,411,2026073411,0,nan,309,704,40000
comm_base_60,411,2026073411,0,nan,153,376,60000
no_vax_base_ops,412,2026073412,0,nan,1092,2417,0
no_vax_enh_ops,412,2026073412,0,nan,134,309,0
comm_base_40,412,2026073412,0,nan,305,727,40000
comm_base_60,412,2026073412,0,nan,179,460,60000
no_vax_base_ops,413,2026073413,0,nan,1055,2280,0
no_vax_enh_ops,413,2026073413,0,nan,142,316,0
comm_base_40,413,2026073413,0,nan,301,692,40000
comm_base_60,413,2026073413,0,nan,209,517,60000
no_vax_base_ops,414,2026073414,0,nan,766,1743,0
no_vax_enh_ops,414,2026073414,0,nan,134,312,0
comm_base_40,414,2026073414,0,nan,348,850,40000
comm_base_60,414,2026073414,0,nan,186,498,60000
no_vax_base_ops,415,2026073415,0,nan,906,1977,0
no_vax_enh_ops,415,2026073415,0,nan,182,398,0
comm_base_40,415,2026073415,0,nan,320,733,40000
comm_base_60,415,2026073415,0,nan,136,323,60000
no_vax_base_ops,416,2026073416,0,nan,908,1965,0
no_vax_enh_ops,416,2026073416,0,nan,101,249,0
comm_base_40,416,2026073416,0,nan,275,660,40000
comm_base_60,416,2026073416,0,nan,183,458,60000
no_vax_base_ops,417,2026073417,0,nan,788,1711,0
no_vax_enh_ops,417,2026073417,0,nan,151,284,0
comm_base_40,417,2026073417,0,nan,242,539,40000
comm_base_60,417,2026073417,0,nan,185,423,60000
no_vax_base_ops,418,2026073418,0,nan,645,1407,0
no_vax_enh_ops,418,2026073418,0,nan,142,313,0
comm_base_40,418,2026073418,0,nan,168,395,40000
comm_base_60,418,2026073418,0,nan,101,257,60000
no_vax_base_ops,419,2026073419,0,nan,881,1895,0
no_vax_enh_ops,419,2026073419,0,nan,139,310,0
comm_base_40,419,2026073419,0,nan,212,501,40000
comm_base_60,419,2026073419,0,nan,135,352,60000
no_vax_base_ops,420,2026073420,0,nan,1007,2250,0
no_vax_enh_ops,420,2026073420,0,nan,97,237,0
comm_base_40,420,2026073420,0,nan,285,698,40000
comm_base_60,420,2026073420,0,nan,170,444,60000
no_vax_base_ops,422,2026073422,0,nan,810,1823,0
no_vax_enh_ops,422,2026073422,0,nan,135,273,0
comm_base_40,422,2026073422,0,nan,189,442,40000
comm_base_60,422,2026073422,0,nan,153,364,60000
no_vax_base_ops,421,2026073421,0,nan,803,1761,0
no_vax_enh_ops,421,2026073421,0,nan,209,413,0
comm_base_40,421,2026073421,0,nan,341,746,40000
comm_base_60,421,2026073421,0,nan,154,337,60000
no_vax_base_ops,423,2026073423,0,nan,810,1788,0
no_vax_enh_ops,423,2026073423,0,nan,136,306,0
comm_base_40,423,2026073423,0,nan,335,776,40000
comm_base_60,423,2026073423,0,nan,195,485,60000
no_vax_base_ops,424,2026073424,0,nan,602,1381,0
no_vax_enh_ops,424,2026073424,1,76.96691718467397,114,246,0
comm_base_40,424,2026073424,0,nan,208,489,40000
comm_base_60,424,2026073424,0,nan,118,285,60000
no_vax_base_ops,425,2026073425,0,nan,656,1516,0
no_vax_enh_ops,425,2026073425,0,nan,110,256,0
comm_base_40,425,2026073425,0,nan,239,642,40000
comm_base_60,425,2026073425,0,nan,127,341,60000
no_vax_base_ops,427,2026073427,0,nan,951,2184,0
no_vax_enh_ops,427,2026073427,0,nan,110,254,0
comm_base_40,427,2026073427,0,nan,298,714,40000
comm_base_60,427,2026073427,0,nan,171,425,60000
no_vax_base_ops,426,2026073426,0,nan,809,1786,0
no_vax_enh_ops,426,2026073426,0,nan,111,239,0
comm_base_40,426,2026073426,0,nan,216,529,40000
comm_base_60,426,2026073426,0,nan,137,353,60000
no_vax_base_ops,428,2026073428,0,nan,979,2185,0
no_vax_enh_ops,428,2026073428,0,nan,111,271,0
comm_base_40,428,2026073428,0,nan,311,755,40000
comm_base_60,428,2026073428,0,nan,127,353,60000
no_vax_base_ops,429,2026073429,0,nan,784,1710,0
no_vax_enh_ops,429,2026073429,0,nan,159,356,0
comm_base_40,429,2026073429,0,nan,252,590,40000
comm_base_60,429,2026073429,0,nan,186,458,60000
no_vax_base_ops,430,2026073430,0,nan,820,1860,0
no_vax_enh_ops,430,2026073430,0,nan,130,304,0
comm_base_40,430,2026073430,0,nan,257,644,40000
comm_base_60,430,2026073430,0,nan,178,460,60000
no_vax_base_ops,432,2026073432,0,nan,1079,2399,0
no_vax_enh_ops,432,2026073432,1,89.97496461219032,137,296,0
comm_base_40,432,2026073432,0,nan,346,830,40000
comm_base_60,432,2026073432,0,nan,147,358,60000
no_vax_base_ops,434,2026073434,0,nan,1150,2409,0
no_vax_enh_ops,434,2026073434,0,nan,117,267,0
comm_base_40,434,2026073434,0,nan,345,779,40000
comm_base_60,434,2026073434,0,nan,198,480,60000
no_vax_base_ops,431,2026073431,0,nan,1163,2456,0
no_vax_enh_ops,431,2026073431,0,nan,214,457,0
comm_base_40,431,2026073431,0,nan,378,862,40000
comm_base_60,431,2026073431,0,nan,253,608,60000
no_vax_base_ops,435,2026073435,0,nan,654,1423,0
no_vax_enh_ops,435,2026073435,0,nan,137,315,0
comm_base_40,435,2026073435,0,nan,244,570,40000
comm_base_60,435,2026073435,0,nan,144,363,60000
no_vax_base_ops,433,2026073433,0,nan,450,1059,0
no_vax_enh_ops,433,2026073433,0,nan,121,304,0
comm_base_40,433,2026073433,0,nan,141,368,40000
comm_base_60,433,2026073433,0,nan,106,291,60000
no_vax_base_ops,436,2026073436,0,nan,927,2001,0
no_vax_enh_ops,436,2026073436,0,nan,122,268,0
comm_base_40,436,2026073436,0,nan,229,540,40000
comm_base_60,436,2026073436,0,nan,227,551,60000
no_vax_base_ops,437,2026073437,0,nan,911,1979,0
no_vax_enh_ops,437,2026073437,1,85.5953834425041,87,202,0
comm_base_40,437,2026073437,0,nan,236,592,40000
comm_base_60,437,2026073437,0,nan,182,457,60000
no_vax_base_ops,438,2026073438,0,nan,1320,2790,0
no_vax_enh_ops,438,2026073438,0,nan,139,309,0
comm_base_40,438,2026073438,0,nan,351,817,40000
comm_base_60,438,2026073438,0,nan,232,543,60000
no_vax_base_ops,441,2026073441,0,nan,844,1795,0
no_vax_enh_ops,441,2026073441,0,nan,136,297,0
comm_base_40,441,2026073441,0,nan,222,551,40000
comm_base_60,441,2026073441,0,nan,158,406,60000
no_vax_base_ops,439,2026073439,0,nan,1230,2681,0
no_vax_enh_ops,439,2026073439,0,nan,98,234,0
comm_base_40,439,2026073439,0,nan,327,823,40000
comm_base_60,439,2026073439,0,nan,230,603,60000
no_vax_base_ops,440,2026073440,0,nan,879,1952,0
no_vax_enh_ops,440,2026073440,1,70.12610932236537,83,187,0
comm_base_40,440,2026073440,0,nan,218,510,40000
comm_base_60,440,2026073440,0,nan,186,465,60000
no_vax_base_ops,442,2026073442,0,nan,880,1965,0
no_vax_enh_ops,442,2026073442,0,nan,131,306,0
comm_base_40,442,2026073442,0,nan,232,553,40000
comm_base_60,442,2026073442,0,nan,186,497,60000
no_vax_base_ops,443,2026073443,0,nan,768,1772,0
no_vax_enh_ops,443,2026073443,0,nan,100,241,0
comm_base_40,443,2026073443,0,nan,292,677,40000
comm_base_60,443,2026073443,0,nan,190,468,60000
no_vax_base_ops,444,2026073444,0,nan,800,1609,0
no_vax_enh_ops,444,2026073444,0,nan,141,283,0
comm_base_40,444,2026073444,0,nan,236,532,40000
comm_base_60,444,2026073444,0,nan,147,341,60000
no_vax_base_ops,448,2026073448,0,nan,828,1774,0
no_vax_enh_ops,448,2026073448,0,nan,122,248,0
comm_base_40,448,2026073448,0,nan,243,541,40000
comm_base_60,448,2026073448,0,nan,144,331,60000
no_vax_base_ops,445,2026073445,0,nan,694,1572,0
no_vax_enh_ops,445,2026073445,0,nan,113,275,0
comm_base_40,445,2026073445,0,nan,277,674,40000
comm_base_60,445,2026073445,0,nan,238,600,60000
no_vax_base_ops,446,2026073446,0,nan,776,1694,0
no_vax_enh_ops,446,2026073446,0,nan,125,311,0
comm_base_40,446,2026073446,0,nan,374,887,40000
comm_base_60,446,2026073446,0,nan,178,459,60000
no_vax_base_ops,447,2026073447,0,nan,625,1341,0
no_vax_enh_ops,447,2026073447,0,nan,103,193,0
comm_base_40,447,2026073447,0,nan,208,467,40000
comm_base_60,447,2026073447,0,nan,143,310,60000
no_vax_base_ops,450,2026073450,0,nan,898,1976,0
no_vax_enh_ops,450,2026073450,0,nan,155,331,0
comm_base_40,450,2026073450,0,nan,305,723,40000
comm_base_60,450,2026073450,0,nan,175,400,60000
no_vax_base_ops,449,2026073449,0,nan,930,2020,0
no_vax_enh_ops,449,2026073449,0,nan,216,447,0
comm_base_40,449,2026073449,0,nan,269,597,40000
comm_base_60,449,2026073449,0,nan,170,398,60000
no_vax_base_ops,451,2026073451,0,nan,675,1459,0
no_vax_enh_ops,451,2026073451,1,76.67643220847697,89,168,0
comm_base_40,451,2026073451,0,nan,225,478,40000
comm_base_60,451,2026073451,0,nan,167,354,60000
no_vax_base_ops,452,2026073452,0,nan,995,2178,0
no_vax_enh_ops,452,2026073452,0,nan,190,434,0
comm_base_40,452,2026073452,0,nan,296,723,40000
comm_base_60,452,2026073452,0,nan,162,415,60000
no_vax_base_ops,454,2026073454,0,nan,552,1209,0
no_vax_enh_ops,454,2026073454,0,nan,141,274,0
comm_base_40,454,2026073454,0,nan,164,358,40000
comm_base_60,454,2026073454,0,nan,129,283,60000
no_vax_base_ops,453,2026073453,0,nan,775,1665,0
no_vax_enh_ops,453,2026073453,0,nan,141,288,0
comm_base_40,453,2026073453,0,nan,223,512,40000
comm_base_60,453,2026073453,0,nan,168,385,60000
no_vax_base_ops,455,2026073455,0,nan,1330,2746,0
no_vax_enh_ops,455,2026073455,0,nan,128,271,0
comm_base_40,455,2026073455,0,nan,273,660,40000
comm_base_60,455,2026073455,0,nan,188,487,60000
no_vax_base_ops,456,2026073456,0,nan,792,1720,0
no_vax_enh_ops,456,2026073456,0,nan,133,337,0
comm_base_40,456,2026073456,0,nan,366,844,40000
comm_base_60,456,2026073456,0,nan,167,465,60000
no_vax_base_ops,457,2026073457,0,nan,1114,2470,0
no_vax_enh_ops,457,2026073457,0,nan,168,384,0
comm_base_40,457,2026073457,0,nan,374,901,40000
comm_base_60,457,2026073457,0,nan,204,526,60000
no_vax_base_ops,458,2026073458,0,nan,999,2218,0
no_vax_enh_ops,458,2026073458,0,nan,179,375,0
comm_base_40,458,2026073458,0,nan,265,589,40000
comm_base_60,458,2026073458,0,nan,202,470,60000
no_vax_base_ops,459,2026073459,0,nan,1036,2271,0
no_vax_enh_ops,459,2026073459,0,nan,139,302,0
comm_base_40,459,2026073459,0,nan,361,836,40000
comm_base_60,459,2026073459,0,nan,182,432,60000
no_vax_base_ops,460,2026073460,0,nan,937,2047,0
no_vax_enh_ops,460,2026073460,0,nan,121,307,0
comm_base_40,460,2026073460,0,nan,253,622,40000
comm_base_60,460,2026073460,0,nan,148,394,60000
no_vax_base_ops,463,2026073463,0,nan,505,1180,0
no_vax_enh_ops,463,2026073463,0,nan,100,203,0
comm_base_40,463,2026073463,0,nan,155,397,40000
comm_base_60,463,2026073463,0,nan,138,342,60000
no_vax_base_ops,461,2026073461,0,nan,820,1790,0
no_vax_enh_ops,461,2026073461,1,88.13336518683451,108,247,0
comm_base_40,461,2026073461,0,nan,290,685,40000
comm_base_60,461,2026073461,0,nan,200,475,60000
no_vax_base_ops,464,2026073464,0,nan,1043,2288,0
no_vax_enh_ops,464,2026073464,1,86.62468734657065,148,343,0
comm_base_40,464,2026073464,0,nan,314,736,40000
comm_base_60,464,2026073464,0,nan,209,520,60000
no_vax_base_ops,462,2026073462,0,nan,791,1705,0
no_vax_enh_ops,462,2026073462,0,nan,126,265,0
comm_base_40,462,2026073462,0,nan,300,706,40000
comm_base_60,462,2026073462,0,nan,155,366,60000
no_vax_base_ops,465,2026073465,0,nan,814,1816,0
no_vax_enh_ops,465,2026073465,0,nan,183,377,0
comm_base_40,465,2026073465,0,nan,297,691,40000
comm_base_60,465,2026073465,0,nan,175,413,60000
no_vax_base_ops,467,2026073467,0,nan,1032,2282,0
no_vax_enh_ops,467,2026073467,0,nan,135,271,0
comm_base_40,467,2026073467,0,nan,178,395,40000
comm_base_60,467,2026073467,0,nan,140,311,60000
no_vax_base_ops,468,2026073468,0,nan,679,1514,0
no_vax_enh_ops,468,2026073468,1,77.44805623521536,131,304,0
comm_base_40,468,2026073468,0,nan,325,751,40000
comm_base_60,468,2026073468,0,nan,148,380,60000
no_vax_base_ops,466,2026073466,0,nan,774,1761,0
no_vax_enh_ops,466,2026073466,0,nan,112,261,0
comm_base_40,466,2026073466,0,nan,306,745,40000
comm_base_60,466,2026073466,0,nan,159,413,60000
no_vax_base_ops,469,2026073469,0,nan,772,1744,0
no_vax_enh_ops,469,2026073469,0,nan,182,391,0
comm_base_40,469,2026073469,0,nan,309,732,40000
comm_base_60,469,2026073469,0,nan,137,330,60000
no_vax_base_ops,470,2026073470,0,nan,838,1802,0
no_vax_enh_ops,470,2026073470,0,nan,162,370,0
comm_base_40,470,2026073470,0,nan,244,568,40000
comm_base_60,470,2026073470,0,nan,172,423,60000
no_vax_base_ops,473,2026073473,0,nan,765,1604,0
no_vax_enh_ops,473,2026073473,0,nan,100,217,0
comm_base_40,473,2026073473,0,nan,194,467,40000
comm_base_60,473,2026073473,0,nan,140,358,60000
no_vax_base_ops,472,2026073472,0,nan,583,1190,0
no_vax_enh_ops,472,2026073472,0,nan,155,319,0
comm_base_40,472,2026073472,0,nan,347,748,40000
comm_base_60,472,2026073472,0,nan,189,438,60000
no_vax_base_ops,471,2026073471,0,nan,739,1649,0
no_vax_enh_ops,471,2026073471,0,nan,154,328,0
comm_base_40,471,2026073471,0,nan,276,652,40000
comm_base_60,471,2026073471,0,nan,139,336,60000
no_vax_base_ops,475,2026073475,0,nan,875,1870,0
no_vax_enh_ops,475,2026073475,0,nan,155,338,0
comm_base_40,475,2026073475,0,nan,255,579,40000
comm_base_60,475,2026073475,0,nan,188,469,60000
no_vax_base_ops,474,2026073474,0,nan,972,2120,0
no_vax_enh_ops,474,2026073474,1,80.98085062692775,126,281,0
comm_base_40,474,2026073474,0,nan,250,613,40000
comm_base_60,474,2026073474,0,nan,179,459,60000
no_vax_base_ops,476,2026073476,0,nan,977,2183,0
no_vax_enh_ops,476,2026073476,0,nan,145,326,0
comm_base_40,476,2026073476,0,nan,307,756,40000
comm_base_60,476,2026073476,0,nan,178,465,60000
no_vax_base_ops,477,2026073477,0,nan,953,1995,0
no_vax_enh_ops,477,2026073477,0,nan,164,342,0
comm_base_40,477,2026073477,0,nan,280,581,40000
comm_base_60,477,2026073477,0,nan,162,356,60000
no_vax_base_ops,478,2026073478,0,nan,582,1362,0
no_vax_enh_ops,478,2026073478,0,nan,124,288,0
comm_base_40,478,2026073478,0,nan,170,424,40000
comm_base_60,478,2026073478,0,nan,139,365,60000
no_vax_base_ops,481,2026073481,0,nan,790,1725,0
no_vax_enh_ops,481,2026073481,0,nan,122,265,0
comm_base_40,481,2026073481,0,nan,290,654,40000
comm_base_60,481,2026073481,0,nan,165,377,60000
no_vax_base_ops,479,2026073479,0,nan,1019,2170,0
no_vax_enh_ops,479,2026073479,0,nan,127,274,0
comm_base_40,479,2026073479,0,nan,247,570,40000
comm_base_60,479,2026073479,0,nan,178,401,60000
no_vax_base_ops,482,2026073482,0,nan,891,1976,0
no_vax_enh_ops,482,2026073482,0,nan,134,294,0
comm_base_40,482,2026073482,0,nan,316,762,40000
comm_base_60,482,2026073482,0,nan,166,422,60000
no_vax_base_ops,480,2026073480,0,nan,675,1552,0
no_vax_enh_ops,480,2026073480,0,nan,109,238,0
comm_base_40,480,2026073480,0,nan,202,502,40000
comm_base_60,480,2026073480,0,nan,159,405,60000
no_vax_base_ops,483,2026073483,0,nan,858,1888,0
no_vax_enh_ops,483,2026073483,0,nan,187,403,0
comm_base_40,483,2026073483,0,nan,291,687,40000
comm_base_60,483,2026073483,0,nan,188,461,60000
no_vax_base_ops,484,2026073484,0,nan,679,1510,0
no_vax_enh_ops,484,2026073484,0,nan,123,296,0
comm_base_40,484,2026073484,0,nan,236,554,40000
comm_base_60,484,2026073484,0,nan,126,332,60000
no_vax_base_ops,486,2026073486,0,nan,725,1568,0
no_vax_enh_ops,486,2026073486,0,nan,113,234,0
comm_base_40,486,2026073486,0,nan,276,639,40000
comm_base_60,486,2026073486,0,nan,124,292,60000
no_vax_base_ops,485,2026073485,0,nan,726,1622,0
no_vax_enh_ops,485,2026073485,1,68.701736757903,104,233,0
comm_base_40,485,2026073485,0,nan,231,539,40000
comm_base_60,485,2026073485,0,nan,136,340,60000
no_vax_base_ops,487,2026073487,0,nan,799,1710,0
no_vax_enh_ops,487,2026073487,0,nan,167,359,0
comm_base_40,487,2026073487,0,nan,308,682,40000
comm_base_60,487,2026073487,0,nan,175,420,60000
no_vax_base_ops,488,2026073488,0,nan,718,1568,0
no_vax_enh_ops,488,2026073488,0,nan,109,233,0
comm_base_40,488,2026073488,0,nan,253,588,40000
comm_base_60,488,2026073488,0,nan,159,362,60000
no_vax_base_ops,491,2026073491,0,nan,593,1322,0
no_vax_enh_ops,491,2026073491,0,nan,84,196,0
comm_base_40,491,2026073491,0,nan,175,426,40000
comm_base_60,491,2026073491,0,nan,106,266,60000
no_vax_base_ops,489,2026073489,0,nan,574,1230,0
no_vax_enh_ops,489,2026073489,0,nan,78,166,0
comm_base_40,489,2026073489,0,nan,191,444,40000
comm_base_60,489,2026073489,0,nan,94,241,60000
no_vax_base_ops,490,2026073490,0,nan,996,2149,0
no_vax_enh_ops,490,2026073490,0,nan,163,363,0
comm_base_40,490,2026073490,0,nan,497,1178,40000
comm_base_60,490,2026073490,0,nan,215,534,60000
no_vax_base_ops,492,2026073492,0,nan,799,1689,0
no_vax_enh_ops,492,2026073492,0,nan,112,215,0
comm_base_40,492,2026073492,0,nan,272,605,40000
comm_base_60,492,2026073492,0,nan,171,379,60000
no_vax_base_ops,494,2026073494,0,nan,988,2201,0
no_vax_enh_ops,494,2026073494,1,81.28436490907222,116,245,0
comm_base_40,494,2026073494,0,nan,338,761,40000
comm_base_60,494,2026073494,0,nan,176,411,60000
no_vax_base_ops,493,2026073493,0,nan,1025,2346,0
no_vax_enh_ops,493,2026073493,0,nan,184,438,0
comm_base_40,493,2026073493,0,nan,279,683,40000
comm_base_60,493,2026073493,0,nan,213,581,60000
no_vax_base_ops,495,2026073495,0,nan,780,1724,0
no_vax_enh_ops,495,2026073495,0,nan,97,254,0
comm_base_40,495,2026073495,0,nan,207,547,40000
comm_base_60,495,2026073495,0,nan,149,417,60000
no_vax_base_ops,496,2026073496,0,nan,611,1389,0
no_vax_enh_ops,496,2026073496,0,nan,153,328,0
comm_base_40,496,2026073496,0,nan,205,478,40000
comm_base_60,496,2026073496,0,nan,129,321,60000
no_vax_base_ops,498,2026073498,0,nan,617,1311,0
no_vax_enh_ops,498,2026073498,0,nan,140,292,0
comm_base_40,498,2026073498,0,nan,226,547,40000
comm_base_60,498,2026073498,0,nan,143,361,60000
no_vax_base_ops,497,2026073497,0,nan,795,1706,0
no_vax_enh_ops,497,2026073497,0,nan,169,376,0
comm_base_40,497,2026073497,0,nan,235,526,40000
comm_base_60,497,2026073497,0,nan,141,350,60000
no_vax_base_ops,499,2026073499,0,nan,796,1814,0
no_vax_enh_ops,499,2026073499,0,nan,154,331,0
comm_base_40,499,2026073499,0,nan,249,578,40000
comm_base_60,499,2026073499,0,nan,111,263,60000
